idx,rot_sign,SMILES,point_group,is_point_group_chiral,point_group_noH,is_point_group_noH_chiral
080381,-1,CC(C)c1cc(C(C)C)c([Se]c2ccc(C(=O)O[C@@H]3C[C@H](C)CC[C@H]3C(C)C)cc2)c(C(C)C)c1,C1,True,C1,True
080382,-1,CCOC(=O)C(/C=C\C(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C)(C(=O)OCC)N(CC=C(C)C)C(=O)C(F)(F)F,C1,True,C1,True
080383,-1,COCO[C@H]1[C@@H]2OC3(CCCCC3)O[C@@H]2[C@H](OCOC)[C@@H](O)[C@@H]1O[C@@H]1OC[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,C1,True,C1,True
080384,-1,CC(C)[C@H]1C(=O)N[C@H](CO)Cc2c[nH]c3c(CCNS(=O)(=O)c4cccc5c(N(C)C)cccc45)ccc(c23)N1C,C1,True,C1,True
080385,-1,CC(C)(C)OC(=O)N(CCCCN(CCCN1C(=O)C[C@H]1c1ccccc1)C(=O)OC(C)(C)C)CCCN1C(=O)C[C@H]1c1ccccc1,C1,True,C1,True
080388,-1,C[C@@H](Cl)CN(C)C,C1,True,C1,True
080389,-1,C[C@@H]1CSCC[C@H]1O,C1,True,C1,True
080390,-1,C[C@H]1CSCC[C@H]1O,C1,True,C1,True
080391,-1,CCC/C=C/[C@H](C)O,C1,True,C1,True
080392,-1,C/C=C\[C@H](O)C(C)C,C1,True,C1,True
080393,-1,CC[C@@H]1CSCC[C@H]1O,C1,True,C1,True
080394,-1,CC(C)C[C@H](O)C1CCCCC1,C1,True,C1,True
080395,-1,C=CCCC[C@@H](O)C[C@@H](C)O,C1,True,C1,True
080396,-1,CC=C=C(CO)CCCC,C1,True,C1,True
080397,-1,NC[C@H](O)CCC(=O)O,C1,True,C1,True
080398,-1,CCCCCCCCCC[C@@H]1OC1(C)C,C1,True,C1,True
080399,-1,N#CCC[C@@H]1CCC[C@H]1O,C1,True,C1,True
080400,-1,CCCC[C@@H](C)/C=C/c1ccccc1,C1,True,C1,True
080401,-1,OC[C@@H]1CC[C@@]2(CCCCO2)O1,C1,True,C1,True
080402,-1,O[C@@H]1CC[C@@]2(CCCCO2)OC1,C1,True,C1,True
080403,-1,C[C@@H](C=O)n1cccc1,C1,True,C1,True
080404,-1,CC[C@@H]1CCCOC1=O,C1,True,C1,True
080405,-1,OC[C@@H](I)[C@@H]1C=CCO1,C1,True,C1,True
080406,-1,C[C@@H]1C(=O)O[C@H](C)[C@H]1O,C1,True,C1,True
080407,-1,CC[C@@H](C)OC(=O)C(F)(F)F,C1,True,C1,True
080408,-1,CC1=CC[C@H]2[C@@H](C1=O)C2(C)C,C1,True,C1,True
080409,-1,CCCCCC[C@@H]1COC(=O)C1,C1,True,C1,True
080410,-1,C[C@H]1CC[C@H]2O[C@]23CC[C@H]2[C@H](C2(C)C)[C@]13C,C1,True,C1,True
080411,-1,C[C@]1(CO)O[C@H]1Cc1ccccc1,C1,True,C1,True
080412,-1,CCCCCCCCOC(=O)C[C@H](O)CC,C1,True,C1,True
080413,-1,C/C(=C\CO)CC[C@H]1O[C@]1(C)CI,C1,True,C1,True
080414,-1,C[C@@H]1[C@H]2CC(=O)O[C@H]2O[C@@H]1C,C1,True,C1,True
080415,-1,CCOC(=O)[C@H]1CCCCN1C,C1,True,C1,True
080416,-1,CCC[C@@H](C)[C@@H]1OC(=O)[C@@H](C)C[C@H]1C,C1,True,C1,True
080417,-1,CN1CC=C[C@H]1c1cccnc1,C1,True,C1,True
080418,-1,Cc1ccc([S@@](=O)C(C)Cl)cc1,C1,True,C1,True
080419,-1,C[C@@H](O)[C@@H]1[C@H](CO)[C@H]2C=C[C@@H]1O2,C1,True,C1,True
080420,-1,CCC[C@@H]1CCC[C@H]2CCC(=O)N12,C1,True,C1,True
080421,-1,CCCCC[C@H](OC(C)=O)C(=O)O,C1,True,C1,True
080422,-1,C[C@H](O)[C@@H]1OC(=O)C[C@@H]1[Si](C)(C)C,C1,True,C1,True
080423,-1,C=CC[C@@]1(Cc2ccccc2)C=CC(=O)C1,C1,True,C1,True
080424,-1,COC(=O)/C(C)=C/C=C/[C@](C)(O)[C@@H](C)O,C1,True,C1,True
080425,-1,O=C1C=C[C@@H](CSc2ccccc2)O1,C1,True,C1,True
080426,-1,C[C@H]1CC(O[Si](C)(C)C)=C1O[Si](C)(C)C,C1,True,C1,True
080427,-1,CCCCCCCC[C@@H]1O[C@H]1C(=O)OC,C1,True,C1,True
080428,-1,COc1ccc([S@@](=O)CC(=O)O)cc1,C1,True,C1,True
080429,-1,C[C@H]1[C@@H](C)OC(=O)C[C@H]1C1SCCS1,C1,True,C1,True
080430,-1,CCc1ccc([C@@H]2CCCN2C)cn1,C1,True,C1,True
080431,-1,C=C1C[C@@H](O)C[C@]2(C)CC(=O)CC[C@@H]12,C1,True,C1,True
080432,-1,C[C@@H]1CCCc2nccc(=O)n21,C1,True,C1,True
080433,-1,C=C[C@]1(C)CC[C@@H](C(C)C)C(=O)[C@H]1C(=C)C,C1,True,C1,True
080434,-1,C[C@@]12CCC(=O)C=C1CCc1ccccc12,C1,True,C1,True
080435,-1,C[C@H](Cc1ccccc1)C(=O)NO,C1,True,C1,True
080436,-1,C[C@](C=O)(C(=O)c1ccccc1)c1ccccc1,C1,True,C1,True
080437,-1,C=C1C[C@]23CC[C@H]1CC2[C@]1(C)CCCC(C)(C)[C@H]1CC3,C1,True,C1,True
080438,-1,COC(=O)[C@H](C)c1ccccc1OC,C1,True,C1,True
080439,-1,CCOC(=O)/C(C)=C\[S@@](=O)c1ccc(C)cc1,C1,True,C1,True
080440,-1,COC(=O)[C@H](C)[C@@H](O)/C=C/c1ccccc1,C1,True,C1,True
080441,-1,C/C=C(\C)[C@H](OC(C)=O)[C@H](C)C(=O)OC,C1,True,C1,True
080442,-1,COc1ccc2c(c1)OC(C)(C)[C@H](O)[C@H]2O,C1,True,C1,True
080443,-1,CC[C@H](OCc1ccccc1)C(=O)OC,C1,True,C1,True
080444,-1,COC(=O)[C@H]1CCc2ccccc2C1,C1,True,C1,True
080445,-1,CC(C)(C)OC(=O)C[C@]1(O)C=C[C@@H](O)C1,C1,True,C1,True
080446,-1,COC(=O)[C@](C)(CO)c1ccc(C)cc1,C1,True,C1,True
080447,-1,Cc1ccc(SC2=CC(=O)C[C@H]([Si](C)(C)C)C2)cc1,C1,True,C1,True
080448,-1,CCCC[C@@H]1C(=O)O[C@H](C)[C@H]1OC(=O)CC(C)C,C1,True,C1,True
080449,-1,O[C@@H]1C[C@@H](O)[C@H]2C(SCc3ccccc3)OCC[C@H]21,C1,True,C1,True
080450,-1,CC1(C)[C@@H]2CC[C@@]1(C)[C@H](OCc1ccccc1)C2=O,C1,True,C1,True
080451,-1,C[C@@H]1CCCc2ncc(C(=O)O)c(=O)n21,C1,True,C1,True
080452,-1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1[P@](C)(=O)c1ccccc1,C1,True,C1,True
080453,-1,CC(C)CCC[C@@H](C)[C@H]1CCC(=O)[C@]1(C)CCC(=O)O,C1,True,C1,True
080454,-1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@@]12C[C@@H]1CCC2=O,C1,True,C1,True
080455,-1,Cc1ccc(S(=O)(=O)OC[C@H](O)[C@H](C)O)cc1,C1,True,C1,True
080456,-1,CC1=C(/C=C/C(C)=C/C=O)C(C)(C)C[C@H](O[Si](C)(C)C(C)(C)C)C1,C1,True,C1,True
080457,-1,c1ccc2cc3c4c(ccc3cc2c1)CC[C@H]1O[C@@H]41,C1,True,C1,True
080458,-1,C[C@@H]1CC(c2ccccc2)(c2ccccc2)C(=N)N1C,C1,True,C1,True
080459,-1,C[C@@H](c1ccccc1)N(Cc1ccccc1)S(N)(=O)=O,C1,True,C1,True
080460,-1,O=C([C@@H](O)[C@H](O)C(=O)N1CCCC1)N1CCCC1,C1,True,C1,True
080461,-1,COc1ccc2c(c1)CC[C@H]1C2=CC[C@@]2(C)C(=O)CC[C@H]12,C1,True,C1,True
080462,-1,CCOC(=O)[C@]1(C)[C@@H]2CC[C@@H](C2)[C@@H]1Sc1ccc(C)cc1,C1,True,C1,True
080463,-1,C=C(C)[C@@H]1CC=C(C)[C@@](O)([C@@]2(O)C[C@H](C(=C)C)CC=C2C)C1,C1,True,C1,True
080464,-1,C=C[C@](C)(C[C@@H](OC)[C@@]1(C)C2=C(CCC2=O)CC[C@H]1C)C(=O)CC,C1,True,C1,True
080465,-1,COc1ccc2c(c1)CCC1=C2CC[C@@]2(C)C(=O)CC[C@H]12,C1,True,C1,True
080466,-1,COC(=O)[C@H](C)OC(=O)[C@H]1CCc2ccccc2[C@@H]1O,C1,True,C1,True
080467,-1,C=C[C@]1(C)C[C@H]([C@@]2(C)C3=C(CC[C@H]2C)CCC32SCCS2)OC1=O,C1,True,C1,True
080468,-1,COCO[C@@H]1[C@@H](OCOC)[C@H](C)N(C)[C@@H]1c1ccc(OC)cc1,C1,True,C1,True
080470,-1,Nc1nc2c(c(=O)[nH]1)C[C@@H](CCc1ccc(C(=O)O)cc1)CN2,C1,True,C1,True
080472,-1,CC[C@]12CCC[N@+]3([O-])CC[C@]4(C(=C(C(=O)OC)C1)Nc1ccccc14)[C@H]23,C1,True,C1,True
080473,-1,CS(=O)(=O)O[C@@H]1C[C@H](COCc2ccccc2)C[C@@H]1COC(=O)c1ccccc1,C1,True,C1,True
080474,-1,CCCCCCCCCCCCC#C[C@H](SC[C@H](NC(=O)C(F)(F)F)C(=O)OC)[C@H](O)CCCC(=O)OC,C1,True,C1,True
080475,-1,COc1cc(C[C@H]2COC(=O)[C@@]2(O)Cc2ccc(OCc3ccccc3)c(OC)c2)ccc1OCc1ccccc1,C1,True,C1,True
080478,-1,C=CCC[C@@H](C)C=O,C1,True,C1,True
080479,-1,CC1=CC[C@H](C)C1(C)C,C1,True,C1,True
080480,-1,C/C=C\[C@@H](N)C(=O)O,C1,True,C1,True
080481,-1,CC(C)=CC[C@@H]1O[C@@]1(C)CO,C1,True,C1,True
080482,-1,C[C@H]1OC2(CCC=C2CO)O[C@@H]1C,C1,True,C1,True
080483,-1,N#C[C@](F)(C(=O)Cl)c1ccccc1,C1,True,C1,True
080484,-1,N#C[C@](F)(C(=O)O)c1ccccc1,C1,True,C1,True
080485,-1,C[C@@H](/C=C1\CN2CCC[C@H]2[C@@](C)(O)C1)CO,C1,True,C1,True
080486,-1,CCCN(CCC)[C@H](C)[C@@H](O)c1ccccc1,C1,True,C1,True
080487,-1,CCCC(=O)OC[C@@H]1OC(C)(C)O[C@@H]1CO,C1,True,C1,True
080488,-1,C=C1CC[C@@H]2C[C@]12C(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,C1,True,C1,True
080489,-1,C=C[C@@]1(C)CC=C2[C@@H](CC[C@H]3[C@@](C)(CO)[C@@H](O)CC[C@]23C)C1,C1,True,C1,True
080490,-1,CC(=O)O[C@@H]1C=C(C=O)[C@](O)(C=O)[C@@]2(C)CCCC(C)(C)C12,C1,True,C1,True
080491,-1,COC(=O)[C@]1(OC(C)=O)C[C@@H](O)[C@@H](O)[C@H](OC(C)=O)C1,C1,True,C1,True
080492,-1,CCOP(=O)(OCC)C(=N[C@@H](C)c1ccccc1)C(F)(F)F,C1,True,C1,True
080493,-1,C[C@H]1C(=O)N[C@H](CO)Cc2c[nH]c3cccc(c23)N1C,C1,True,C1,True
080494,-1,O[C@@H](COCCOCCOC[C@H](O)c1ccccc1)c1ccccc1,C1,True,C1,True
080495,-1,CCC[C@H]1C(=O)N[C@H](CO)Cc2c[nH]c3cccc(c23)N1C,C1,True,C1,True
080496,-1,C=C(C)[C@H]1Cc2c(ccc(O)c2OC)-c2cc3c(c(O)c21)C=CC(C)(C)O3,C1,True,C1,True
080499,-1,CCCCCCCC/C=C/[C@H](C)O,C1,True,C1,True
080500,-1,CCC[C@@H](C)OC(=O)/C(C)=C/C(C)C,C1,True,C1,True
080501,-1,CC1=C[C@@H](CO)C(C)(C)[C@H]1C,C1,True,C1,True
080502,-1,C=C=C[C@H](O)Cc1ccccc1,C1,True,C1,True
080503,-1,N#CCC[C@H](O)c1ccccc1,C1,True,C1,True
080504,-1,N#C[C@H](O)[C@H](O)c1ccccc1,C1,True,C1,True
080505,-1,C=CC[C@](C)(C=O)Cc1ccc(C(C)(C)C)cc1,C1,True,C1,True
080506,-1,F[C@H]1CC1(c1ccccc1)c1ccccc1,C1,True,C1,True
080507,-1,CC(=O)N[C@@]1(C(=O)O)C[C@H]2C=C[C@@H]1C2,C1,True,C1,True
080508,-1,O=C[C@](O)(c1ccccc1)C1CCCCC1,C1,True,C1,True
080509,-1,C/C(C=C=C1C(C)(C)C[C@H](O[Si](C)(C)C(C)(C)C)C[C@@]1(C)O)=C\CO,C1,True,C1,True
080510,-1,CCCCCCC(C)(C)c1cc(OC)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21,C1,True,C1,True
080511,-1,CC[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@]1(CC)CCN2Cc1ccoc1,C1,True,C1,True
080513,-1,CC(C)(C)[C@H]1COC(=[Se])N1,C1,True,C1,True
080514,-1,CC(C)C[C@H]1COC(=[Se])N1,C1,True,C1,True
080515,-1,CCOC(=O)[C@H](O)CNC(C)=O,C1,True,C1,True
080516,-1,[Se]=C1N[C@@H](Cc2ccccc2)CO1,C1,True,C1,True
080517,-1,[Se]=C1N[C@H](c2ccccc2)CO1,C1,True,C1,True
080518,-1,C[C@H]1CC[C@@H]2C(C)(C)CCC(=O)[C@]2(C)O1,C1,True,C1,True
080519,-1,CC(C)(C)[Si](C)(C)O[C@@H]1C=C(Br)C(=O)C1,C1,True,C1,True
080520,-1,C=C1CC[C@@H]2[C@@H](C1)c1c(O)cc(CCC)cc1OC2(C)C,C1,True,C1,True
080521,-1,O=C1C=CN2C[C@@H]3C[C@@H](CN4CC[C@H](O)C[C@@H]34)[C@H]2C1,C1,True,C1,True
080522,-1,C=C1CCC2C(C)(C)CCC[C@]2(C)[C@H]1COC(=O)/C=C/c1ccc(O)c(O)c1,C1,True,C1,True
080523,-1,CC(C)(C)[Si](OC[C@H]1O[C@@H](C(=O)O)CS1)(c1ccccc1)c1ccccc1,C1,True,C1,True
080524,-1,COC1=CC(=O)N(C(=O)[C@@H](OC(=O)C2CCCN2C(=O)C2CCCN2C(=O)[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C)C(C)C)[C@H]1Cc1ccccc1,C1,True,C1,True
080525,-1,CCCCNC(=O)[C@H](C)Cl,C1,True,C1,True
080526,-1,CCCCCC/C=C\[C@H](O)CC,C1,True,C1,True
080527,-1,C[C@H]1OC(=O)[C@H]2O[C@H]21,C1,True,C1,True
080528,-1,C[C@H](Cl)C(=O)NC1CCCCC1,C1,True,C1,True
080529,-1,CC(=O)O[C@H]1C[C@H](C(C)(C)O)CC=C1C,C1,True,C1,True
080530,-1,CC(C)CN[C@@H](C)[C@H](O)c1ccccc1,C1,True,C1,True
080531,-1,CC1(C)Oc2ccc(C#N)cc2[C@@H]2O[C@@]21C,C1,True,C1,True
080532,-1,c1ccc2c3c(ccc2c1)CC[C@H]1O[C@@H]31,C1,True,C1,True
080533,-1,CC1(C)[C@H]2CC[C@]1(C)[C@H](O[P@](C)(=O)c1ccccc1)C2,C1,True,C1,True
080534,-1,CC1(C)[C@H]2CC[C@]1(C)[C@H](O[P@@](C)(=O)c1ccccc1)C2,C1,True,C1,True
080535,-1,C=C[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1,C1,True,C1,True
080536,-1,COC(=O)[C@]1(OC(=O)c2ccccc2)CCCCC1=O,C1,True,C1,True
080537,-1,C=CC(=O)N1[C@H](C(C)(C)C)c2ccccc2S1(=O)=O,C1,True,C1,True
080538,-1,CCCN(CCc1ccc(N)cc1)[C@H]1CCc2c(O)cccc2C1,C1,True,C1,True
080539,-1,O=C(c1cccs1)c1cc2c(c(Cl)c1Cl)O[C@@H](C(=O)O)C2,C1,True,C1,True
080540,-1,C[C@]1(c2ccccc2)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O,C1,True,C1,True
080541,-1,C[C@@H]1CC[C@@H](C(C)(C)c2ccccc2)[C@H](OC(=O)C(O)c2ccccc2)C1,C1,True,C1,True
080542,-1,CC(C)(C)[Si](OC[C@H]1O[C@H](n2ccc(N)nc2=O)CS1)(c1ccccc1)c1ccccc1,C1,True,C1,True
080545,-1,CC(=O)Nc1ccn([C@@H]2CS[C@@H](CO[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)O2)c(=O)n1,C1,True,C1,True
080546,-1,Cc1cc(Cn2cnc3c2C[C@H](C(=O)O)N(C(=O)C(c2ccccc2)c2ccccc2)C3)ccc1N(C)C,C1,True,C1,True
080547,-1,CC[C@@H](C)CC/C=C(\C)CO,C1,True,C1,True
080548,-1,C[C@@H]1CC[C@@H]2[C@H]1CNC[C@@H]2C,C1,True,C1,True
080549,-1,CC(=O)[C@@H](c1ccccc1)C(C)(C)C,C1,True,C1,True
080550,-1,CC(C)=CCC[C@]1(C)CCC[C@]2(C)C(=O)CCC[C@@H]12,C1,True,C1,True
080551,-1,C=C(C)[C@@H]1CCC(C(=O)O)=C2CC[C@H](C)[C@@H]2C1,C1,True,C1,True
080552,-1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OP1Oc2ccccc2O1,C1,True,C1,True
080553,-1,COc1ccc(/C=C2\C(=O)[C@@H](C(C)C)CC[C@H]2C)cc1,C1,True,C1,True
080554,-1,C=C[C@]1(C)C=C2CC[C@H]3[C@@](C)(CCC[C@@]3(C)C=O)[C@@H]2CC1,C1,True,C1,True
080555,-1,CC(=O)O[C@H]1[C@@H]2OC(=O)C[C@H](OC(C)=O)[C@@H]2O[C@@H]1c1ccccc1,C1,True,C1,True
080557,-1,CN1C[C@@H]2c3cc4c(cc3C[C@H]1c1cc3c(cc12)OCO3)OCO4,C1,True,C1,True
080558,-1,C=CCO[C@H]1[C@H](OCC=C)[C@@H](OCc2ccccc2)[C@@H]2OC3(CCCCC3)O[C@@H]2[C@@H]1OCC=C,C1,True,C1,True
080559,-1,C=CCO[C@H]1[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]2OC3(CCCCC3)O[C@@H]2[C@@H]1OCC=C,C1,True,C1,True
080560,-1,O[C@@H]1[C@@H](O)[C@H](n2c3ccccc3c3ccc4c5cc(Cl)ccc5[nH]c4c32)OC[C@H]1O,C1,True,C1,True
080562,-1,COC(C)(C)CCC[C@@H](C)CCO,C1,True,C1,True
080563,-1,COC(C)(C)CCC[C@H](C)CC=O,C1,True,C1,True
080564,-1,C[C@H](O)[C@@H]1C=CCCC1,C1,True,C1,True
080565,-1,O[C@@H]1[C@@H](O)[C@H](O)CN2CC[C@@H](O)[C@H]12,C1,True,C1,True
080566,-1,CC(=O)O[C@H]1C[C@@H](O)[C@H]2O[C@H]21,C1,True,C1,True
080567,-1,COc1ccc([S@@](=O)C(C)C)cc1,C1,True,C1,True
080568,-1,CC(C)(C)[C@]1(C)Oc2cccc(C(=O)O)c2O1,C1,True,C1,True
080569,-1,O=C1C[C@@H]2O[C@H]1[C@H](OCc1ccccc1)[C@H]2O,C1,True,C1,True
080570,-1,C#C[C@H](C)N(C)CCCOc1ccc(Cl)cc1Cl,C1,True,C1,True
080571,-1,CCCC[C@H](OCc1ccccc1)[C@@H]1CC(OC)=CC(=O)O1,C1,True,C1,True
080572,-1,CN1CCc2cc(O)cc3c2[C@H]1Cc1cccc(O)c1-3,C1,True,C1,True
080573,-1,COc1cc(CNC(=O)CCC/C=C/[C@H](O)C(C)C)ccc1O,C1,True,C1,True
080574,-1,CC(=O)OC[C@@H]1CC[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,C1,True,C1,True
080575,-1,COc1cc(C[C@H]2NCCc3cc(O)c(O)c(F)c32)cc(OC)c1OC,C1,True,C1,True
080576,-1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@@H]1[C@@H](C(=O)O[C@@H]2C[C@H](C)CC[C@H]2C(C)C)SC(c2ccccc2)=C[C@@H]1c1ccccc1,C1,True,C1,True
080577,-1,CCN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,C1,True,C1,True
080578,-1,O=CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,C1,True,C1,True
080581,-1,Cc1cc(=O)c2c(o1)C[C@H]1CC[C@@H]2N1C,C1,True,C1,True
080582,-1,COc1ccc2c3c1O[C@H]1[C@@H](O)[C@@H](OC(C)=O)C=C4[C@@H](C2)N(C)CC[C@]431,C1,True,C1,True
080584,-1,C/C=C1\C[C@@]23C=C[C@]1(OC)[C@@H]1Oc4c(OC)ccc5c4[C@@]12CCN(C)[C@@H]3C5,C1,True,C1,True
080585,-1,CCOC(=O)[C@@H]1C[C@@]23C=C[C@]1(OC)[C@@H]1Oc4c(OC)ccc5c4[C@@]12CCN(C)[C@@H]3C5,C1,True,C1,True
080586,-1,CCC[C@](O)(CC)CO,C1,True,C1,True
080587,-1,CC[C@H](CO)NCCO,C1,True,C1,True
080588,-1,CCC[C@@](O)(C=O)CC,C1,True,C1,True
080589,-1,CC(C)=CCC[C@@](C)(O)C(C)C,C1,True,C1,True
080590,-1,CCOC(=O)C[C@H](C)CO,C1,True,C1,True
080591,-1,C=CCCCC(=O)C[C@@H](C)O,C1,True,C1,True
080592,-1,CC(=O)OCC[C@H](O)CO,C1,True,C1,True
080593,-1,CC1(C)[C@H]2C=C[C@@H](O)[C@@H]1C2,C1,True,C1,True
080594,-1,CC1(C)[C@H]2C[C@@H]3O[C@]3(CCO)[C@@H]1C2,C1,True,C1,True
080595,-1,CCCCCB(OCC)[C@@H]1CCCC[C@H]1C,C1,True,C1,True
080596,-1,C=C(C)[C@@H]1CC=C(C)[C@H](OC)C1,C1,True,C1,True
080597,-1,CCOC(=O)[C@H](C)OC(C)(C)OC,C1,True,C1,True
080598,-1,CCCCCCC[C@@H]1C=CC(=O)C1,C1,True,C1,True
080599,-1,O=C1C[C@H]2C=C[C@@H]1C[C@@H]2O,C1,True,C1,True
080600,-1,CC1(C)[C@@H]2C(=O)CC[C@H]1OC2=O,C1,True,C1,True
080601,-1,CN[C@@H](CCO)CNc1ccccc1,C1,True,C1,True
080602,-1,C[C@@]1(I)CC1(c1ccccc1)c1ccccc1,C1,True,C1,True
080603,-1,C=CC[C@@]1(C(=O)O)COC(C)(C)O1,C1,True,C1,True
080604,-1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1c1ccccn1,C1,True,C1,True
080605,-1,CCCC[C@@H]1CC1(c1ccccc1)c1ccccc1,C1,True,C1,True
080606,-1,CC1(C)[C@@H]2CC[C@@]1(C)[C@@](O)(Cc1ccccc1)[C@@H]2O,C1,True,C1,True
080607,-1,C[C@@H]1CC[C@@H]2[C@@H](C1)c1ccccc1OC2(C)C,C1,True,C1,True
080608,-1,CC[C@](C)(O)[C@@H](O)CC/C(C)=C/CC/C(C)=C/C(=O)OC,C1,True,C1,True
080609,-1,COc1ccccc1C(=O)N[C@@H](C)c1ccccc1,C1,True,C1,True
080610,-1,C[C@H](NC(=O)c1ccccc1O)c1ccccc1,C1,True,C1,True
080611,-1,CC1=C2c3cc(C)c(O)cc3[C@H](C)C[C@@H]2OC1=O,C1,True,C1,True
080612,-1,CC(C)N(C(=O)OCC1=CC[C@H]2C[C@@H]1C2(C)C)C(C)C,C1,True,C1,True
080613,-1,CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C[C@@H]43)[C@@H]1CCC2=O,C1,True,C1,True
080614,-1,CCOC(=O)CCCC1=NC[C@H]2OC(C)(C)O[C@@H]12,C1,True,C1,True
080615,-1,CCCN1C(=O)CO[C@@H]2c3cc(OC)ccc3CC[C@H]21,C1,True,C1,True
080616,-1,C=C1C[C@H]2[C@@H](C[C@H]1OC(=O)c1ccc([N+](=O)[O-])cc1)C2(C)C,C1,True,C1,True
080617,-1,CO[C@@](C)(C(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C)c1ccccc1,C1,True,C1,True
080618,-1,CN(C)CCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,C1,True,C1,True
080619,-1,CCCCCC[C@H](O)C(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)(C)c1ccccc1,C1,True,C1,True
080620,-1,C[C@@H]1CC[C@@H](C(C)(C)c2ccccc2)[C@H](OC(=O)[C@@H](O)C2CCCCC2)C1,C1,True,C1,True
080621,-1,C=C1[C@H](C)CCC[C@]1(C)CC/C(C)=C/CC1=C(OC)C(=O)C=C(OC)C1=O,C1,True,C1,True
080622,-1,COc1ccc2c(c1O)[C@]1(C=O)CCN(C)[C@H](C2)[C@@H]1CCC#N,C1,True,C1,True
080623,-1,CC(=O)c1ccc2c3c(c[nH]c13)C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C,C1,True,C1,True
080624,-1,COc1c(O)c2c(c(O)c1OC)C(=O)[C@H](Cc1ccc(O)cc1)CO2,C1,True,C1,True
080625,-1,C[C@@H]1CC[C@@H](C(C)(C)c2ccccc2)[C@H](OC(=O)CNC(=O)c2ccccc2)C1,C1,True,C1,True
080626,-1,CC(C)(C)[Si](C)(C)OCC(=O)[C@H](CO[Si](C)(C)C(C)(C)C)OCc1ccccc1,C1,True,C1,True
080627,-1,CC1=C(/C=C/C(CO)CO)[C@@](C)(CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CCC1=O,C1,True,C1,True
080628,-1,CC(C)[C@@H](C(=O)OCc1ccccc1)N(NC(=O)OC(C)(C)C)C(=O)OC(C)(C)C,C1,True,C1,True
080629,-1,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@H]2OC3(CCCCC3)O[C@@H]2[C@H]2OC3(CCCCC3)O[C@@H]12,C1,True,C1,True
080631,-1,CC[C@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O[C@@H](CC(=O)O)[C@@H]1[C@H](OC(C)=O)CCN1C(=O)[C@@H](N)C(C)C,C1,True,C1,True
080634,-1,COc1cc(C)cc2cc3c(c(O)c12)C(=O)c1c(O)cc2c(c1C3=O)O[C@@H]1O[C@@]2(C)[C@H](O)[C@@H](N(C)C)[C@@H]1O,C1,True,C1,True
080635,-1,COc1cc(OC)c2c(O)c3c(cc2c1)C(=O)c1c2c(cc(O)c1C3=O)[C@@]1(C)O[C@@H](O2)[C@@H](O)[C@H](N(C)C)[C@H]1O,C1,True,C1,True
080636,-1,COc1cc(OCc2ccccc2)cc2cc3c(c(O)c12)C(=O)c1c(O)cc2c(c1C3=O)O[C@@H]1O[C@@]2(C)[C@H](O)[C@@H](N(C)C)[C@@H]1O,C1,True,C1,True
080637,-1,COc1cc(O)cc2cc3c(c(O)c12)C(=O)c1c(O)cc2c(c1C3=O)O[C@@H]1O[C@@]2(C)[C@H](OC(C)=O)[C@@H](N(C)C)[C@@H]1OC(C)=O,C1,True,C1,True
080639,-1,CCCCCC[C@H](C)CN,C1,True,C1,True
080640,-1,CC(C)[C@]1(CO)CO1,C1,True,C1,True
080641,-1,C#C[C@](C)(N)CC,C1,True,C1,True
080642,-1,CC(C)(C)[C@@H]1O[C@@H]1CO,C1,True,C1,True
080643,-1,CC(C)[C@@H](N)C1CCCCC1,C1,True,C1,True
080644,-1,CC1(C)C[C@H]2C=C[C@@H]1C2,C1,True,C1,True
