id,SMILES,canon_SMILES,specific_rotation,specific_rotation_computed,weights,weights_signed,specific_rotation_computed_abs,triple_product,if_computed_rotation_positive,if_triple_positive
10427947,CCCC[C@@H](O)C#CC(=O)OC,CCCC[C@@H](O)C#CC(=O)OC,2.3,-209.05,170.208,-170.208,209.05,-31.6901025339355,-1.0,1.0
10428264,C[C@H]([C@@H](CN(=O)=O)C1=CC=CC=C1)N(=O)=O,C[C@H]([C@@H](C[N+](=O)[O-])c1ccccc1)[N+](=O)[O-],8.6,30.57,224.216,224.216,30.57,37.8204199702347,1.0,1.0
10428509,CC1=CC=C(C=C1)[C@@](C)(O)C1=CC=CC=C1,Cc1ccc([C@@](C)(O)c2ccccc2)cc1,-7.5,-228.62,212.292,-212.292,228.62,24.9453671482803,-1.0,1.0
10428716,CC1=CC[C@@H](CC1=O)C(=C)CO,C=C(CO)[C@H]1CC=C(C)C(=O)C1,108.9,372.72,166.22,166.22,372.72,-13.9820356558614,1.0,1.0
10428768,CC[C@@H](CN(=O)=O)NC(=O)OC(C)(C)C,CC[C@@H](C[N+](=O)[O-])NC(=O)OC(C)(C)C,-38,9.59,218.253,218.253,9.59,-44.9750332972012,1.0,1.0
10430328,CC[C@H]([C@@H](CN(=O)=O)C1=CC=CC=C1)N(=O)=O,CC[C@H]([C@@H](C[N+](=O)[O-])c1ccccc1)[N+](=O)[O-],10.6,37.11,238.243,238.243,37.11,-31.2610700343895,1.0,1.0
10430856,COC1=CC=C(C=C1)[C@@H](O)C1=CC=CC=C1F,COc1ccc([C@@H](O)c2ccccc2F)cc1,-15.41,105.52,232.254,232.254,105.52,-43.6118796764649,1.0,1.0
10433136,O[C@H]1C[C@H](C2=CC=CC=C12)C1=CC=CC=C1,O[C@H]1C[C@@H](c2ccccc2)c2ccccc21,16.1,-38.97,210.276,-210.276,38.97,-36.0278381824806,-1.0,1.0
10436616,CCCCCCC[C@@H](O)C#CC(=O)OC,CCCCCCC[C@@H](O)C#CC(=O)OC,6.95,-218.16,212.289,-212.289,218.16,-45.9701408919395,-1.0,1.0
10439796,CO[C@@]1(C[C@H]2CC[C@]1(C)C2(C)C)C(=O)C=C,C=CC(=O)[C@@]1(OC)C[C@H]2CC[C@]1(C)C2(C)C,27,114.06,222.328,222.328,114.06,51.482989547669,1.0,1.0
10460119,Cl[H].COC1=CC=C(C=C1)[C@@H](C)N,COc1ccc([C@@H](C)N)cc1.Cl,22.8,-1068.18,187.67,-187.67,1068.18,-28.6417009513377,-1.0,1.0
10529888,O[C@H](CN(=O)=O)C1=CC=CN=C1,O=[N+]([O-])C[C@@H](O)c1cccnc1,31,-13.46,168.152,-168.152,13.46,-24.3337715557527,-1.0,1.0
10530893,C[C@@H]([C@@H](O)C1=CC=CC=C1)N(=O)=O,C[C@@H]([C@@H](O)c1ccccc1)[N+](=O)[O-],47.2,-54.01,181.191,-181.191,54.01,-19.7614835207978,-1.0,1.0
10531445,CCCCCC[C@@H]1C[C@H]1C=O,CCCCCC[C@@H]1C[C@H]1C=O,-26,-194.69,154.253,-154.253,194.69,23.7615425397493,-1.0,1.0
10532705,[H][C@@]12CCCN1C(=O)CN=C2OC,COC1=NCC(=O)N2CCC[C@@H]12,102,-137.75,168.196,-168.196,137.75,22.2104350142572,-1.0,1.0
10536196,O[C@@H]1CCCC[C@@H]1SC1=CC=CC=C1,O[C@@H]1CCCC[C@@H]1Sc1ccccc1,19.7,-96.5,208.326,-208.326,96.5,-33.1691016516209,-1.0,1.0
10539332,COC(=O)[C@]1(Cl)CC2=C(C=CC=C2)C1=O,COC(=O)[C@]1(Cl)Cc2ccccc2C1=O,33.5,43.81,224.643,224.643,43.81,34.2599089899507,1.0,1.0
10654831,CC(=C)C[C@@H](O)CO,C=C(C)C[C@@H](O)CO,-2.7,-96.9,116.16,-116.16,96.9,18.0528871020789,-1.0,1.0
10654928,COC1=CC(=O)N[C@H]1C(C)C,COC1=CC(=O)N[C@H]1C(C)C,9,46.48,155.197,155.197,46.48,21.8247416723873,1.0,1.0
10655167,O[C@H](CN(=O)=O)C1=CC=CS1,O=[N+]([O-])C[C@@H](O)c1cccs1,17.6,-19.34,173.193,-173.193,19.34,-22.0496811999279,-1.0,1.0
10655480,C[C@@H]1C[C@@H](O)[C@H](O)CO1,C[C@@H]1C[C@@H](O)[C@H](O)CO1,-34,-62.22,132.159,-132.159,62.22,-18.57654393956,-1.0,1.0
10655481,C[C@@H]1C[C@@H](O)[C@@H](O)CO1,C[C@@H]1C[C@@H](O)[C@@H](O)CO1,-24.55,33.31,132.159,132.159,33.31,11.3753992972545,1.0,1.0
10655482,C[C@@H]1C[C@H](O)[C@@H](O)CO1,C[C@@H]1C[C@H](O)[C@@H](O)CO1,43.2,56.73,132.159,132.159,56.73,-11.9899984585368,1.0,1.0
10656183,O[C@@H](CN(=O)=O)C=CC1=CC=CC=C1,O=[N+]([O-])C[C@H](O)C=Cc1ccccc1,-9.5,-68.36,193.202,-193.202,68.36,-37.4910134654131,-1.0,1.0
10657043,COC1=CC=C(C=C1)[C@@H]1O[C@H]1CO,COc1ccc([C@@H]2O[C@H]2CO)cc1,-12.7,-59.23,180.203,-180.203,59.23,-25.7293153109964,-1.0,1.0
10657104,O[C@H](CN(=O)=O)C1=CC=CC(Cl)=C1,O=[N+]([O-])C[C@@H](O)c1cccc(Cl)c1,37.1,7.16,201.609,201.609,7.16,-7.3479533378895,1.0,1.0
10658406,O[C@H](CN(=O)=O)C1=CC=CC(O)=C1,O=[N+]([O-])C[C@@H](O)c1cccc(O)c1,27.5,-128.31,183.163,-183.163,128.31,-26.6560716081638,-1.0,1.0
10658644,C=CC[C@H](OCC#C)C1=CC=CO1,C#CCO[C@@H](CC=C)c1ccco1,-78.5,-260.85,176.215,-176.215,260.85,37.8086165014625,-1.0,1.0
10659253,CC(C)([C@@H](CN(=O)=O)C1=CC=CC=C1)N(=O)=O,CC(C)([C@@H](C[N+](=O)[O-])c1ccccc1)[N+](=O)[O-],14.5,-14.06,238.243,-238.243,14.06,-41.6832217239139,-1.0,1.0
10660562,[H][C@@]12CN3C(=O)OC[C@]3([H])[C@]1([H])OC(C)(C)O2,CC1(C)O[C@H]2[C@H]3COC(=O)N3C[C@H]2O1,-19.8,-31.35,199.206,-199.206,31.35,19.7897468925635,-1.0,1.0
10660724,O[C@H](CN(=O)=O)C1=CC=CC(=C1)N(=O)=O,O=[N+]([O-])C[C@@H](O)c1cccc([N+](=O)[O-])c1,30.8,-38.61,212.161,-212.161,38.61,36.5431293428815,-1.0,1.0
10661880,COC1=CC=C(C=C1)[C@@H](O)C1=CC=CC=C1C,COc1ccc([C@@H](O)c2ccccc2C)cc1,-12.03,658.57,228.291,228.291,658.57,-58.017832495098,1.0,1.0
10663452,CCCCC(=O)O[C@H](C)C1=CC=C(C)C=C1,CCCCC(=O)O[C@H](C)c1ccc(C)cc1,71.3,135.83,220.312,220.312,135.83,-48.0801961620718,1.0,1.0
10664286,CCCCC(=O)O[C@H](C)C1=CC=C(OC)C=C1,CCCCC(=O)O[C@H](C)c1ccc(OC)cc1,95.7,185.68,236.311,236.311,185.68,54.6202226045474,1.0,1.0
10664546,COC1=CC=C(C=C1)[C@H](O)C1CCCCC1,COc1ccc([C@H](O)C2CCCCC2)cc1,24.1,88.51,220.312,220.312,88.51,-49.780527881515,1.0,1.0
10675912,C=C1CCC[C@@]11CCC2=CC=CC=C2C1=O,C=C1CCC[C@@]12CCc1ccccc1C2=O,4,-81.19,212.292,-212.292,81.19,37.4227147818247,-1.0,1.0
10677419,O[C@H](C1CCCCC1)C1=CC=C2C=CC=CC2=C1,O[C@@H](c1ccc2ccccc2c1)C1CCCCC1,29,164.72,240.346,240.346,164.72,-55.8747325383785,1.0,1.0
11006775,C[C@H](CCC1=CC=CC=C1)CC=O,C[C@@H](CC=O)CCc1ccccc1,22.8,-114.39,176.259,-176.259,114.39,-33.8613931818519,-1.0,1.0
11007916,[H][C@]12CC(C)(C)[C@@]1([H])CCCC2=O,CC1(C)C[C@@H]2C(=O)CCC[C@@H]21,163,202.38,152.237,152.237,202.38,-15.3868726505773,1.0,1.0
11025267,O[C@@H](CC=C)[C@H]1CO1,C=CC[C@H](O)[C@H]1CO1,26.5,219.9,114.144,114.144,219.9,-18.3452929485613,1.0,1.0
11044228,CCCCCCC[C@@H](O)CN(=O)=O,CCCCCCC[C@@H](O)C[N+](=O)[O-],-5.3,116.47,189.255,189.255,116.47,-28.2745351017869,1.0,1.0
11044588,COC(=O)[C@@H]1CC(=C)C(=O)N1C(=O)OC(C)(C)C,C=C1C[C@@H](C(=O)OC)N(C(=O)OC(C)(C)C)C1=O,-17.5,-37.2,255.27,-255.27,37.2,-74.8764523597626,-1.0,1.0
11064638,COC(CN[C@@H](CO)C(=O)OC)OC,COC(=O)[C@H](CO)NCC(OC)OC,-5.8,-52.2,207.226,-207.226,52.2,34.0915872389836,-1.0,1.0
11080510,CC(=O)N[C@H](CN(=O)=O)C1=CC=CC=C1,CC(=O)N[C@H](C[N+](=O)[O-])c1ccccc1,73,-17.63,208.217,-208.217,17.63,-18.9433579973537,-1.0,1.0
11081893,C[C@H]1CC2=C(O1)C=CC=C2,C[C@H]1Cc2ccccc2O1,-11.8,-44.62,134.178,-134.178,44.62,10.0476318799269,-1.0,1.0
11083822,COC1=C(C=CC=C1)[C@@H](O)C1=CC=C(C)C=C1,COc1ccccc1[C@@H](O)c1ccc(C)cc1,40.56,70.9,228.291,228.291,70.9,60.4697257163719,1.0,1.0
11083825,COC1=CC=C(C=C1)[C@@H](O)C1=CC=C(C)C=C1,COc1ccc([C@@H](O)c2ccc(C)cc2)cc1,-8.15,431.73,228.291,228.291,431.73,-48.0540942504667,1.0,1.0
11088542,[H][C@@]12CS[C@@H](OC(C)=O)[C@]1([H])OC(C)(C)O2,CC(=O)O[C@@H]1SC[C@H]2OC(C)(C)O[C@@H]12,-258.15,-181.5,218.274,-218.274,181.5,27.1911073194683,-1.0,1.0
11088556,[H][C@@]12CS[C@@]([H])([C@@H](O)CO)[C@]1([H])OC(C)(C)O2,CC1(C)O[C@H]2[C@H]([C@@H](O)CO)SC[C@H]2O1,-96.04,-42.21,220.29,-220.29,42.21,30.5297703206633,-1.0,1.0
11100875,O[C@H](CN(=O)=O)C1=CC=C(C=C1)C(F)(F)F,O=[N+]([O-])C[C@@H](O)c1ccc(C(F)(F)F)cc1,31.8,-43.09,235.161,-235.161,43.09,28.0286134492728,-1.0,1.0
11101893,C[C@H](CC(=O)N1CCOC1=O)SCCO,C[C@H](CC(=O)N1CCOC1=O)SCCO,7.8,-48.16,233.289,-233.289,48.16,22.0992935932206,-1.0,1.0
11134524,COC1=CC(=CC=C1)[C@H](O)CN(=O)=O,COc1cccc([C@H](O)C[N+](=O)[O-])c1,35.7,66.69,197.19,197.19,66.69,-20.9410853676885,1.0,1.0
11134526,CC1=CC(=CC=C1)[C@H](O)CN(=O)=O,Cc1cccc([C@H](O)C[N+](=O)[O-])c1,35.2,-0.06,181.191,-181.191,0.06,36.5668984849284,-1.0,1.0
11140695,CCO[C@@H]1OC(C(=O)OCC)=C(C)C[C@@H]1C,CCOC(=O)C1=C(C)C[C@H](C)[C@H](OCC)O1,-117,-199.58,228.288,-228.288,199.58,-29.3134538809332,-1.0,1.0
11140751,[H][C@@](CC)(O[C@]([H])(CC=C)C(=O)N(C)C)[C@@H](O)CC=C,C=CC[C@@H](O[C@@H](CC)[C@@H](O)CC=C)C(=O)N(C)C,69.9,-182.91,255.358,-255.358,182.91,105.41047282418,-1.0,1.0
11140752,[H][C@@](CC)(O[C@@]([H])(CC=C)C(=O)N(C)C)[C@@H](O)CC=C,C=CC[C@H](O[C@@H](CC)[C@@H](O)CC=C)C(=O)N(C)C,-13.9,78.61,255.358,255.358,78.61,117.630646157811,1.0,1.0
11140783,CC[C@H](OCC(=O)N(C)C)[C@@H](O)CC=C,C=CC[C@H](O)[C@H](CC)OCC(=O)N(C)C,72.4,25.02,215.293,215.293,25.02,-34.1135439382737,1.0,1.0
11150316,CC[Si](CC)(CC)O[C@@H]1C[C@H](O)C=C1,CC[Si](CC)(CC)O[C@H]1C=C[C@@H](O)C1,17.2,-50.13,214.381,-214.381,50.13,70.9853023140097,-1.0,1.0
11150317,CC[Si](CC)(CC)O[C@@H]1CC(=O)C=C1,CC[Si](CC)(CC)O[C@H]1C=CC(=O)C1,41.3,45.96,212.365,212.365,45.96,35.0848252677472,1.0,1.0
11159928,COC1=CC=C2[C@@H](CC(=O)C2=C1)C1=CC=CC=C1,COc1ccc2c(c1)C(=O)C[C@H]2c1ccccc1,43.4,264.35,238.286,238.286,264.35,-68.0205125641144,1.0,1.0
11167172,CCCCCCCC[C@@H](O)CN(=O)=O,CCCCCCCC[C@@H](O)C[N+](=O)[O-],-5.5,-82.04,203.282,-203.282,82.04,-24.2006847429807,-1.0,1.0
11170259,CO[C@@H](C=C)[C@@H](C)C(\OC)=C/C(=O)OC,C=C[C@H](OC)[C@@H](C)/C(=C\C(=O)OC)OC,147.33,329.32,214.261,214.261,329.32,76.5913435750597,1.0,1.0
11206645,[H][C@@]12CC(=O)O[C@@]([H])(C1)[C@@H](O)[C@H](O2)C1=CC=CC=C1,O=C1C[C@@H]2C[C@H](O1)[C@@H](O)[C@@H](c1ccccc1)O2,-41,78.93,234.251,234.251,78.93,30.1946037474095,1.0,1.0
11222204,CC(=O)OC[C@H]1O[C@H](C[C@@H]1OC(C)=O)C#C,C#C[C@H]1C[C@H](OC(C)=O)[C@@H](COC(C)=O)O1,58.3,100.33,226.228,226.228,100.33,-52.7251520163791,1.0,1.0
11222207,CC(=O)OC[C@H]1O[C@@H](C[C@@H]1OC(C)=O)C#C,C#C[C@@H]1C[C@H](OC(C)=O)[C@@H](COC(C)=O)O1,35.69,-9.18,226.228,-226.228,9.18,35.7980047611588,-1.0,1.0
11224141,[H][C@]12CCC(=O)N1CCC1=CC(OC)=C(OC)C=C21,COc1cc2c(cc1OC)[C@H]1CCC(=O)N1CC2,171.9,358.29,247.294,247.294,358.29,53.4182235506334,1.0,1.0
11227656,COC1=CC=C(C=C1)[C@@H]1CC(=O)C2=C1C=CC=C2,COc1ccc([C@@H]2CC(=O)c3ccccc32)cc1,59.1,146.15,238.286,238.286,146.15,73.0987032946966,1.0,1.0
11227657,ClC1=CC=C(C=C1)[C@@H]1CC(=O)C2=C1C=CC=C2,O=C1C[C@@H](c2ccc(Cl)cc2)c2ccccc21,48.5,193.95,242.705,242.705,193.95,52.6433882295344,1.0,1.0
11252472,COC1=CC=C(CO[C@H]2O[C@H](C)C(=O)C=C2)C=C1,COc1ccc(CO[C@@H]2C=CC(=O)[C@@H](C)O2)cc1,-53,326.99,248.278,248.278,326.99,46.4913591081114,1.0,1.0
11252473,COC1=CC=C(CO[C@H]2O[C@H](C)[C@@H](O)C=C2)C=C1,COc1ccc(CO[C@@H]2C=C[C@H](O)[C@@H](C)O2)cc1,21.4,268.13,250.294,250.294,268.13,-46.3105069122515,1.0,1.0
11276464,[H][C@]12CCC(C)=C(C1)CCCC2=O,CC1=C2CCCC(=O)[C@@H](CC1)C2,24.1,12.76,164.248,164.248,12.76,-19.7429898321408,1.0,1.0
11287951,CC[C@@H]([C@@H](O)C1=CC=CC=C1)N(=O)=O,CC[C@@H]([C@@H](O)c1ccccc1)[N+](=O)[O-],36.8,-27.08,195.218,-195.218,27.08,43.8178305750225,-1.0,1.0
11287958,C[C@@H]([C@@H](O)C1=CC=C(Cl)C=C1)N(=O)=O,C[C@@H]([C@@H](O)c1ccc(Cl)cc1)[N+](=O)[O-],33.1,-51.18,215.636,-215.636,51.18,-18.8081830148825,-1.0,1.0
11298638,CCOC(=O)\C=C\[C@H](C)[C@H](CC)OC,CCOC(=O)/C=C/[C@H](C)[C@H](CC)OC,-30.75,-48.42,200.278,-200.278,48.42,33.5291077937878,-1.0,1.0
11591710,CCOC(=O)[C@@H](C)OC1=CC=C(Cl)C(C)=C1,CCOC(=O)[C@@H](C)Oc1ccc(Cl)c(C)c1,27.65,135.71,242.702,242.702,135.71,-41.4966665136992,1.0,1.0
11757382,OCCOC(=O)[C@H]1[C@@H]2C[C@H](F)C(=O)[C@H]12,O=C(OCCO)[C@H]1[C@@H]2C[C@H](F)C(=O)[C@@H]21,-9.98,-31.96,202.181,-202.181,31.96,-10.7480626682317,-1.0,1.0
11885307,OC[C@@H]1CSC2=CC=CC=C2O1,OC[C@@H]1CSc2ccccc2O1,38.1,-18.2,182.244,-182.244,18.2,-19.4008056308383,-1.0,1.0
12372530,[H][C@@]12CCCC[C@@]([H])(C=C1)N(O2)C1=CC=CC(C)=N1,Cc1cccc(N2O[C@H]3C=C[C@@H]2CCCC3)n1,-77,38.19,230.311,230.311,38.19,32.7148693337404,1.0,1.0
13167772,O[C@@H]1COC[C@H]1Br,O[C@@H]1COC[C@H]1Br,-27.6,-98.91,167.002,-167.002,98.91,-15.746617897604,-1.0,1.0
13435889,O=C1NN[C@H]([C@@H]1C1=CC=CC=C1)C1=CC=CC=C1,O=C1NN[C@@H](c2ccccc2)[C@@H]1c1ccccc1,106.7,173.12,238.29,238.29,173.12,-27.4774905533942,1.0,1.0
13501777,C[C@@H](O)C1=CC(F)=C(F)C=C1,C[C@@H](O)c1ccc(F)c(F)c1,27.4,56.32,158.147,158.147,56.32,-13.0950831766125,1.0,1.0
13768931,COC1=CC=C(C=C1)N1C[C@@](C)(CO)OC1=O,COc1ccc(N2C[C@@](C)(CO)OC2=O)cc1,11.3,8.51,237.255,237.255,8.51,30.9933115070964,1.0,1.0
14318500,CC(C)[C@@H](N)C(=O)NCCC1=CC=CC=C1,CC(C)[C@@H](N)C(=O)NCCc1ccccc1,32.9,81.9,220.316,220.316,81.9,-27.6796179747101,1.0,1.0
14318522,CC(C)[C@@H](N)C(=O)NC1=CC=CC=C1,CC(C)[C@@H](N)C(=O)Nc1ccccc1,82.5,21.74,192.262,192.262,21.74,25.0511644444852,1.0,1.0
14613045,ClC1=CC2=C(C=C1)[C@@H](CC2=O)C1=CC=CC=C1,O=C1C[C@@H](c2ccccc2)c2ccc(Cl)cc21,55.6,225.63,242.705,242.705,225.63,53.9368583455453,1.0,1.0
15036307,OCCC[C@@H](O)C1=CC=C(F)C=C1,OCCC[C@@H](O)c1ccc(F)cc1,44.1,111.94,184.21,184.21,111.94,12.8365036307483,1.0,1.0
15561734,CN1CCC[C@H]1C1=CN=C2OC3=C(C=CC=C3)C2=C1,CN1CCC[C@H]1c1cnc2oc3ccccc3c2c1,-131,-171.65,252.317,-252.317,171.65,34.3571359678037,-1.0,1.0
15630896,C[C@@H](N)C1=CC=C(Br)C=N1,C[C@@H](N)c1ccc(Br)cn1,13.7,8.87,201.067,201.067,8.87,8.75164822787947,1.0,1.0
15744384,O[C@@H](CN(=O)=O)C1=COC=C1,O=[N+]([O-])C[C@H](O)c1ccoc1,-18.2,63.96,157.125,157.125,63.96,16.9319193235554,1.0,1.0
15744901,[H][C@]12COC(=O)N1[C@H](CO)C=C2,O=C1OC[C@@H]2C=C[C@@H](CO)N12,-169,-94.88,155.153,-155.153,94.88,-14.5808912279075,-1.0,1.0
15746539,C[C@]12CCCC(=O)N1CCC1=C2NC2=CC=CC=C12,C[C@]12CCCC(=O)N1CCc1c2[nH]c2ccccc12,157.7,260.93,254.333,254.333,260.93,-45.2099509625673,1.0,1.0
15753297,CC[C@H](CC=O)N1C(=O)CCC1=O,CC[C@H](CC=O)N1C(=O)CCC1=O,17.5,-48.95,183.207,-183.207,48.95,-18.1648246060043,-1.0,1.0
15753301,CCC[C@H](CC=O)N1C(=O)CCC1=O,CCC[C@H](CC=O)N1C(=O)CCC1=O,17.5,153.3,197.234,197.234,153.3,-36.0477330998793,1.0,1.0
15753309,CC\C=C/CC[C@H](CC=O)N1C(=O)CCC1=O,CC/C=C\CC[C@H](CC=O)N1C(=O)CCC1=O,27.3,-26.77,237.299,-237.299,26.77,33.4569162040176,-1.0,1.0
15759719,C=CCCCC#CN1[C@@H](COC1=O)C1=CC=CC=C1,C=CCCCC#CN1C(=O)OC[C@H]1c1ccccc1,-123,71.69,255.317,255.317,71.69,-57.7299980197269,1.0,1.0
15765539,COC1=CC=C(C=C1)[C@@H](O)C1=CC=C(Cl)C=C1,COc1ccc([C@@H](O)c2ccc(Cl)cc2)cc1,-34.09,-359.03,248.709,-248.709,359.03,-49.0338619261802,-1.0,1.0
15802390,O[C@@H](C#N)C1=C(Br)C=CC=C1,N#C[C@H](O)c1ccccc1Br,-4.6,-109.35,212.046,-212.046,109.35,26.5765007819797,-1.0,1.0
15806196,CC(C)C[C@@H](CN(=O)=O)NC(=O)OC(C)(C)C,CC(C)C[C@@H](C[N+](=O)[O-])NC(=O)OC(C)(C)C,-40,-29.72,246.307,-246.307,29.72,-37.2621555060167,-1.0,1.0
15807826,CCOC(=O)[C@](O)(CN(=O)=O)C(C)C,CCOC(=O)[C@](O)(C[N+](=O)[O-])C(C)C,17.9,-146.95,205.21,-205.21,146.95,34.2693472544484,-1.0,1.0
15807838,CCOC(=O)[C@](O)(CN(=O)=O)C1CCCCC1,CCOC(=O)[C@](O)(C[N+](=O)[O-])C1CCCCC1,17.3,-62.57,245.275,-245.275,62.57,-29.2441340812795,-1.0,1.0
15820000,[2H]C1=C([2H])C([2H])=C(C([2H])=C1[2H])[S@](=O)C1=CC=CC=C1,[2H]c1c([2H])c([2H])c([S@](=O)c2ccccc2)c([2H])c1[2H],3.5,0.1,207.30850889,207.30850889,0.1,16.690614306324,1.0,1.0
15820192,[H][C@]1(CCCCC1=O)[C@@H](CN(=O)=O)C1=COC=C1,O=C1CCCC[C@H]1[C@@H](C[N+](=O)[O-])c1ccoc1,-15.2,87.65,237.255,237.255,87.65,-47.3050055457481,1.0,1.0
15821103,OCC[C@H](CN(=O)=O)C1=CC=CC=C1,O=[N+]([O-])C[C@@H](CCO)c1ccccc1,-13.8,-42.72,195.218,-195.218,42.72,-43.980908639823,-1.0,1.0
15822294,CC(C)[C@@H](CN(=O)=O)C1=CC=CN1,CC(C)[C@@H](C[N+](=O)[O-])c1ccc[nH]1,10.6,19.31,182.223,182.223,19.31,14.3451272713988,1.0,1.0
15822306,COC1=CC=C(C=C1)[C@@H](CN(=O)=O)C1=CC=CN1,COc1ccc([C@@H](C[N+](=O)[O-])c2ccc[nH]2)cc1,-54,-306.17,246.266,-246.266,306.17,-65.3421464324217,-1.0,1.0
15876462,CCCCC1=N[C@H](CO1)C(C)C,CCCCC1=N[C@@H](C(C)C)CO1,-64.9,-52.48,169.268,-169.268,52.48,-26.0238842529246,-1.0,1.0
15876463,CC(C)[C@H]1COC(CCCO)=N1,CC(C)[C@H]1COC(CCCO)=N1,-49.5,-144.06,171.24,-171.24,144.06,23.0564192856875,-1.0,1.0
15876466,CC(C)[C@H]1COC(CCCCO)=N1,CC(C)[C@H]1COC(CCCCO)=N1,-43.3,44.55,185.267,185.267,44.55,29.3759004214311,1.0,1.0
15876467,CC(C)[C@H]1COC(CCCCCO)=N1,CC(C)[C@H]1COC(CCCCCO)=N1,-46,-199.48,199.294,-199.294,199.48,-24.5142116636789,-1.0,1.0
15876471,CC(C)(C)[C@H]1COC(=N1)C1=CC(=CC=C1)C#N,CC(C)(C)[C@H]1COC(c2cccc(C#N)c2)=N1,-59.5,10.83,228.295,228.295,10.83,22.5402264364811,1.0,1.0
18173347,[H][C@@](C)(N1CCOCC1)[C@@]([H])(O)C1=CC=CC=C1,C[C@@H]([C@@H](O)c1ccccc1)N1CCOCC1,55.1,79.73,221.3,221.3,79.73,-23.5593075962608,1.0,1.0
18394954,[H][C@@]1(COC(C)(C)O1)[C@@H](O)[C@](C)(F)C(=O)OCC,CCOC(=O)[C@@](C)(F)[C@H](O)[C@H]1COC(C)(C)O1,11,44.69,250.266,250.266,44.69,-10.5731877293012,1.0,1.0
18394956,[H][C@@]1(COC(C)(C)O1)[C@@H](O)[C@@](C)(F)C(=O)OCC,CCOC(=O)[C@](C)(F)[C@H](O)[C@H]1COC(C)(C)O1,16.7,-36.85,250.266,-250.266,36.85,-51.3578481919119,-1.0,1.0
18481284,[H][C@@]12CS[C@H](OC(C)=O)[C@]1([H])OC(C)(C)O2,CC(=O)O[C@H]1SC[C@H]2OC(C)(C)O[C@H]21,-258.15,-151.88,218.274,-218.274,151.88,39.5832915823331,-1.0,1.0
18552076,CON(C)C(=O)[C@@H](C)CC=C,C=CC[C@H](C)C(=O)N(C)OC,27.3,210.74,157.213,157.213,210.74,45.203987942963,1.0,1.0
18565400,C[C@@H]1CC2=C(N[C@@H]1C1=CC=CC=C1)C=CC=C2,C[C@@H]1Cc2ccccc2N[C@@H]1c1ccccc1,17.8,-253.03,223.319,-223.319,253.03,-38.1764311731223,-1.0,1.0
18578153,CC1=CC=CC=C1[C@H](O)C1=CN=CC=C1,Cc1ccccc1[C@H](O)c1cccnc1,24.46,419.69,199.253,199.253,419.69,13.4665129242176,1.0,1.0
18578155,CC1=CC=C(C=C1)[C@H](O)C1=CN=CC=C1,Cc1ccc([C@H](O)c2cccnc2)cc1,13.33,389.98,199.253,199.253,389.98,-38.1022488063607,1.0,1.0
18610055,Cl.CC(C)C[C@H](N)B1OC(C)(C)C(C)(C)O1,CC(C)C[C@H](N)B1OC(C)(C)C(C)(C)O1.Cl,-7.4,60.99,249.591,249.591,60.99,-44.2378570554847,1.0,1.0
18628308,COC1=CC=C(C=C1)[C@H](O)[C@@H](C)N(=O)=O,COc1ccc([C@H](O)[C@@H](C)[N+](=O)[O-])cc1,-3.6,23.61,211.217,211.217,23.61,-33.2265790405697,1.0,1.0
18822222,CC(C)(C)[S@](=O)N=CC1=CC=CC=C1,CC(C)(C)[S@](=O)N=Cc1ccccc1,92.53,-263.53,209.314,-209.314,263.53,43.6572719926937,-1.0,1.0
18824767,CCOC(=O)[C@](O)(CN(=O)=O)C1=CC=CS1,CCOC(=O)[C@](O)(C[N+](=O)[O-])c1cccs1,-17,-184.47,245.256,-245.256,184.47,-57.2392521493238,-1.0,1.0
18824769,CCOC(=O)[C@](O)(CN(=O)=O)C1=CC=C(C)C=C1,CCOC(=O)[C@](O)(C[N+](=O)[O-])c1ccc(C)cc1,-16.6,23.55,253.254,253.254,23.55,-59.3906985405159,1.0,1.0
18828264,C[C@H](O)CCCC1(CCCC=C)OCCO1,C=CCCCC1(CCC[C@H](C)O)OCCO1,6.7,110.27,228.332,228.332,110.27,55.6527837076471,1.0,1.0
18839510,[H][C@@]12C[C@H](CC[C@]1(C=O)C=CC(=O)C2)C(C)=C,C=C(C)[C@H]1CC[C@]2(C=O)C=CC(=O)C[C@@H]2C1,147.1,403.34,218.296,218.296,403.34,31.8257979789057,1.0,1.0
18839511,[H][C@@]12C[C@H](CC[C@]1(C=C)C=CC(=O)C2)C(C)=C,C=C[C@@]12C=CC(=O)C[C@@H]1C[C@@H](C(=C)C)CC2,91.2,107.48,216.324,216.324,107.48,42.1005070610999,1.0,1.0
18843636,COC(=O)[C@H](CCSC)N=CC(F)(F)F,COC(=O)[C@H](CCSC)N=CC(F)(F)F,-73.3,-34.67,243.25,-243.25,34.67,43.8209906746103,-1.0,1.0
18843703,COC(=O)[C@H]1NC(=O)C[C@@H]1C1=CC=C(Cl)C=C1,COC(=O)[C@H]1NC(=O)C[C@@H]1c1ccc(Cl)cc1,61.8,-107.13,253.685,-253.685,107.13,-43.9786754865346,-1.0,1.0
18843765,C[C@@H]1CCCCC[C@@H](O)C(=O)\C=C\C(=O)O1,C[C@@H]1CCCCC[C@@H](O)C(=O)/C=C/C(=O)O1,-23,-48.17,226.272,-226.272,48.17,19.0066356093385,-1.0,1.0
