id,SMILES,canon_SMILES,specific_rotation,specific_rotation_computed
36806479,CCCCC[C@@H](C=C)C#CC1=CC=CC=C1,C=C[C@@H](C#Cc1ccccc1)CCCCC,9.0,-395.23
36806480,CC(C)(O)C#C[C@@H](CCC1=CC=CC=C1)C=C,C=C[C@@H](C#CC(C)(C)O)CCc1ccccc1,7.6,229.54
36806481,C=C[C@H](CCC1=CC=CC=C1)C#CCCCC#N,C=C[C@@H](C#CCCCC#N)CCc1ccccc1,3.0,303.86
36806485,ClCCCC#C[C@@H](CCC1=CC=CC=C1)C=C,C=C[C@@H](C#CCCCCl)CCc1ccccc1,12.2,305.28
36806488,C\C(=C\CO)C#C[C@@H](CCC1=CC=CC=C1)C=C,C=C[C@@H](C#C/C(C)=C\CO)CCc1ccccc1,6.2,101.92
36806491,COC1=CC=C(C=C1)C#C[C@@H](C)C=C,C=C[C@H](C)C#Cc1ccc(OC)cc1,28.8,383.7
36806492,CCC[C@@H](C=C)C#CC1=CC=C(OC)C=C1,C=C[C@@H](C#Cc1ccc(OC)cc1)CCC,13.0,324.82
36806493,COC1=CC=C(C=C1)C#C[C@H](C=C)C(C)C,C=C[C@@H](C#Cc1ccc(OC)cc1)C(C)C,24.6,311.34
36806494,COC1=CC=C(C=C1)C#C[C@H](C=C)C1CCCCC1,C=C[C@@H](C#Cc1ccc(OC)cc1)C1CCCCC1,83.4,227.48
36806495,COC1=CC=C(C=C1)C#C[C@H](C=C)C1CC1,C=C[C@@H](C#Cc1ccc(OC)cc1)C1CC1,53.1,190.86
36806496,COC1=CC=C(C=C1)C#C[C@@H](CC(C)C)C=C,C=C[C@@H](C#Cc1ccc(OC)cc1)CC(C)C,47.2,224.21
36806497,COC1=CC=C(C=C1)C#C[C@H](C=C)C(C)(C)C,C=C[C@@H](C#Cc1ccc(OC)cc1)C(C)(C)C,8.0,298.02
36806498,COC1=CC=C(C=C1)C#C[C@H](C=C)C1=CC=CC=C1,C=C[C@@H](C#Cc1ccc(OC)cc1)c1ccccc1,2.6,230.62
36806501,COC1=CC=C(C=C1)C#C[C@@H](CO)C=C,C=C[C@@H](C#Cc1ccc(OC)cc1)CO,25.0,415.43
36806662,CC1=CC=C2[C@@H](CC=C)NC3=C(OC2=C1)C=CC=C3,C=CC[C@H]1Nc2ccccc2Oc2cc(C)ccc21,-1.2,-212.59
36806663,CC1=CC=C2OC3=C(N[C@H](CC=C)C2=C1)C=CC=C3,C=CC[C@H]1Nc2ccccc2Oc2ccc(C)cc21,3.4,229.62
36806667,FC1=CC=C2OC3=C(N[C@H](CC=C)C2=C1)C=CC=C3,C=CC[C@H]1Nc2ccccc2Oc2ccc(F)cc21,-4.0,-106.25
36806670,C=CC[C@H]1NC2=C(SC3=CC=CC=C13)C=CC=C2,C=CC[C@H]1Nc2ccccc2Sc2ccccc21,-21.6,-39.77
36806672,C=CC[C@H]1NC2=C(OC3=CC=CC=C13)C=CC=C2,C=CC[C@H]1Nc2ccccc2Oc2ccccc21,-1.0,-163.52
36806674,CC(=C)C[C@H]1NC2=C(OC3=CC=CC=C13)C=CC=C2,C=C(C)C[C@H]1Nc2ccccc2Oc2ccccc21,-1.4,-184.57
36806680,[H][C@]12CCCCN1C1=C(OC3=C2C=CC=C3)C=CC=C1,c1ccc2c(c1)Oc1ccccc1N1CCCC[C@H]21,-347.2,-178.91
36806689,CC1=CC2=C(N[C@H](CC=C)C3=CC=CC=C3O2)C=C1,C=CC[C@H]1Nc2ccc(C)cc2Oc2ccccc21,-1.8,-124.51
36806693,FC1=CC2=C(OC3=CC=CC=C3[C@@H](CC=C)N2)C=C1,C=CC[C@H]1Nc2cc(F)ccc2Oc2ccccc21,5.3,-133.44
36806708,CC1=CC2=C(OC3=CC=CC=C3[C@@H](CC=C)N2)C=C1,C=CC[C@H]1Nc2cc(C)ccc2Oc2ccccc21,-21.6,-144.14
36815023,C[C@@H](C=C)C1(SCCCS1)C(O)=O,C=C[C@H](C)C1(C(=O)O)SCCCS1,-11.8,32.77
36815028,CCC[C@@H](C=C)C1(SCCCS1)C(O)=O,C=C[C@H](CCC)C1(C(=O)O)SCCCS1,5.0,50.26
36858346,CC(C)NC(=O)O[C@H]1CCN2C=CN=C12,CC(C)NC(=O)O[C@H]1CCn2ccnc21,3.0,7.14
36858347,CC(C)N(C(C)C)C(=O)O[C@H]1CCN2C=CN=C12,CC(C)N(C(=O)O[C@H]1CCn2ccnc21)C(C)C,16.9,-4.41
36858354,O=C(O[C@H]1CCN2C=CN=C12)N1CCCCC1,O=C(O[C@H]1CCn2ccnc21)N1CCCCC1,15.0,85.96
36858355,CC(C)(C)OC(=O)O[C@H]1CCN2C=CN=C12,CC(C)(C)OC(=O)O[C@H]1CCn2ccnc21,-30.4,41.22
36858356,CC(C)(C)NC(=O)O[C@H]1CCN2C=CN=C12,CC(C)(C)NC(=O)O[C@H]1CCn2ccnc21,8.0,55.97
36858357,CN(C(=O)O[C@H]1CCN2C=CN=C12)C(C)(C)C,CN(C(=O)O[C@H]1CCn2ccnc21)C(C)(C)C,9.0,63.85
36858363,CC(C)(C)[Si](C)(C)O[C@H]1CCN2C=CN=C12,CC(C)(C)[Si](C)(C)O[C@H]1CCn2ccnc21,-25.6,-141.88
36946687,COC1=CC2=C(C=C1OC)[C@@H](C)C(=O)NCC2,COc1cc2c(cc1OC)[C@@H](C)C(=O)NCC2,-144.0,-200.16
36946689,COC1=CC2=C(CCNC(=O)[C@@H]2C)C=C1,COc1ccc2c(c1)[C@@H](C)C(=O)NCC2,12.0,-158.98
37081358,N[C@H](C#CC1=CC=C(F)C=C1)C(F)(F)F,N[C@H](C#Cc1ccc(F)cc1)C(F)(F)F,27.6,102.52
37111515,CC(C)C[C@@H](C)C(=O)NC1=CC=CC=C1,CC(C)C[C@@H](C)C(=O)Nc1ccccc1,-7.0,-152.89
37134236,CN1C=CC2=C(C=CC=C12)[C@H](O)C=C,C=C[C@@H](O)c1cccc2c1ccn2C,26.2,-98.47
37177863,CO[C@H]1CCC[C@H](O1)C1=CC=CC=C(CO)C1,CO[C@H]1CCC[C@@H](C2=CC=CC=C(CO)C2)O1,-39.8,-48.89
37177867,CO[C@H]1CCC[C@H](O1)C1=CC=CC=C(C1)C=O,CO[C@H]1CCC[C@@H](C2=CC=CC=C(C=O)C2)O1,-39.650000000000006,251.99
37238766,C[C@H](C1CCCCC1)C(=O)NC1=CC=CC=C1,C[C@@H](C(=O)Nc1ccccc1)C1CCCCC1,-35.5,62.36
37255699,CCOC(=O)[C@@H]1CSC[C@@H]1O,CCOC(=O)[C@@H]1CSC[C@@H]1O,5.8,12.42
37255700,CCOC(=O)[C@@]1(CSC[C@@H]1O)C1=CC=CC=C1,CCOC(=O)[C@]1(c2ccccc2)CSC[C@@H]1O,-18.9,111.22
37283106,C[C@@H](CC(C)=C)B1OCC(C)(C)CO1,C=C(C)C[C@H](C)B1OCC(C)(C)CO1,107.1,-37.04
37283118,C[C@@H](CC(=C)CC=C)B1OCC(C)(C)CO1,C=CCC(=C)C[C@H](C)B1OCC(C)(C)CO1,-7.1,268.27
37283127,C[C@H](O)CC(=C)C1=CC2=CC=CC=C2O1,C=C(C[C@H](C)O)c1cc2ccccc2o1,-1.7,-78.02
37283130,C[C@@H](CC=C)B1OCC(C)(C)CO1,C=CC[C@H](C)B1OCC(C)(C)CO1,5.8,10.7
37283140,CCC[C@@H](CC=C)B1OCC(C)(C)CO1,C=CC[C@H](CCC)B1OCC(C)(C)CO1,-5.7,6.26
37300452,[H][C@]12CC[C@](C1)(OC2=O)C1=CC=C(C=C1)C(C)(C)C,CC(C)(C)c1ccc([C@@]23CC[C@@H](C2)C(=O)O3)cc1,31.5,33.02
37300454,[H][C@]12CC[C@](C1)(OC2=O)C1=CC(C)=CC(C)=C1,Cc1cc(C)cc([C@@]23CC[C@@H](C2)C(=O)O3)c1,34.3,50.96
37300455,[H][C@]12CC[C@](C1)(OC2=O)C1=CC(C)=CC=C1,Cc1cccc([C@@]23CC[C@@H](C2)C(=O)O3)c1,33.6,70.35
37300456,[H][C@]12CC[C@](C1)(OC2=O)C1=C(OC)C=CC=C1,COc1ccccc1[C@@]12CC[C@@H](C1)C(=O)O2,27.9,13.22
37300460,[H][C@]12CC[C@](C1)(OC2=O)C1=CC=C2C=CC=CC2=C1,O=C1O[C@]2(c3ccc4ccccc4c3)CC[C@H]1C2,19.6,27.67
37300461,[H][C@]12CC[C@](CC3=CC=CC=C3)(C1)OC2=O,O=C1O[C@]2(Cc3ccccc3)CC[C@H]1C2,44.4,-53.21
37300468,[H][C@]12CC[C@](C1)(OC2=O)C12CC3CC(CC(C3)C1)C2,O=C1O[C@]2(C34CC5CC(CC(C5)C3)C4)CC[C@H]1C2,25.1,-4.45
37300469,[H][C@@]12CC[C@@](CCC1)(OC2=O)C1=CC=CC=C1,O=C1O[C@]2(c3ccccc3)CCC[C@H]1CC2,-56.2,-33.02
37391319,CC1(C)OCC[C@]11C(=O)NC2=CC=CC=C12,CC1(C)OCC[C@]12C(=O)Nc1ccccc12,98.3,85.66
37391341,COC(=O)N1CC[C@]2(C1)C(=O)NC1=CC=CC=C21,COC(=O)N1CC[C@]2(C1)C(=O)Nc1ccccc12,25.4,71.68
37391344,O=C1NC2=CC=CC=C2[C@@]11CCOC1,O=C1Nc2ccccc2[C@@]12CCOC2,38.8,157.18
37391345,FC1=C2C(NC(=O)[C@]22CCOC2)=CC=C1,O=C1Nc2cccc(F)c2[C@@]12CCOC2,1.0,27.3
37391347,CC1=CC=C2C(NC(=O)[C@]22CCOC2)=C1,Cc1ccc2c(c1)NC(=O)[C@]21CCOC1,30.4,118.82
37391348,O=C1NC2=CC(=CC=C2[C@@]11CCOC1)C#N,N#Cc1ccc2c(c1)NC(=O)[C@]21CCOC1,55.2,165.49
37396058,CC\C=C/C[C@H]1C(=C)C=CC1=O,C=C1C=CC(=O)[C@H]1C/C=C\CC,-16.5,232.52
37409743,CC(=C)[C@@H](C=C)C=C(C)CO,C=C[C@@H](C=C(C)CO)C(=C)C,26.3,-191.95
37415322,S=C1NC[C@@H](N1)C12CC3CC(CC(C3)C1)C2,S=C1NC[C@H](C23CC4CC(CC(C4)C2)C3)N1,-22.5,-7.5
37415782,CC(=O)C1=C(C)O[C@@H]([C@H]1C1=CC=CC=C1)N(=O)=O,CC(=O)C1=C(C)O[C@H]([N+](=O)[O-])[C@H]1c1ccccc1,-182.49,368.42
37433570,C\C=C1\CC[C@H](C1)C(C)(C)C(=C)C#C,C#CC(=C)C(C)(C)[C@@H]1CC/C(=C/C)C1,30.0,172.14
37433577,[H][C@@]12CC[C@]3(C1)[C@@H](C)C(=O)C[C@@]3([H])C(=C)C2(C)C,C=C1[C@@H]2CC(=O)[C@H](C)[C@@]23CC[C@H](C3)C1(C)C,-25.0,-34.67
37433578,CC(C)([C@H]1CCC(=O)C1)C(O)=O,CC(C)(C(=O)O)[C@H]1CCC(=O)C1,-106.4,-102.8
37433597,C\C=C1\CC[C@H](C1)C(C)(C)C(C)=O,C/C=C1/CC[C@@H](C(C)(C)C(C)=O)C1,42.0,62.04
37433847,ClC1=C(C=CC=C1)[C@@H]1CC(=O)C2=CC=CC=C12,O=C1C[C@@H](c2ccccc2Cl)c2ccccc21,-36.0,-245.88
37433867,COC1=C2[C@@H](CC(=O)C2=CC=C1)C1=CC=CC=C1,COc1cccc2c1[C@H](c1ccccc1)CC2=O,-7.5,296.21
37433869,COC1=CC=C2C(=O)C[C@H](C2=C1)C1=CC=CC=C1,COc1ccc2c(c1)[C@H](c1ccccc1)CC2=O,-10.9,-80.55
37433870,ClC1=CC=C2C(=O)C[C@H](C2=C1)C1=CC=CC=C1,O=C1C[C@@H](c2ccccc2)c2cc(Cl)ccc21,-12.8,95.95
37433874,ClC1=CC=CC(=C1)[C@@H]1CC(=O)C2=CC=CC=C12,O=C1C[C@@H](c2cccc(Cl)c2)c2ccccc21,41.4,373.15
37539896,COC1=CC(=CC(OC)=C1)[C@@H](O)C1=CC=CC=C1,COc1cc(OC)cc([C@@H](O)c2ccccc2)c1,13.04,466.76
37543053,[H][C@]12CC[C@@H](CC)N1CC[C@H](CC2)C1=CC=CC=C1,CC[C@@H]1CC[C@@H]2CC[C@H](c3ccccc3)CCN21,-48.0,-66.93
37543057,[H][C@]12CC[C@@H](CC=C)N1CC[C@H](CC2)C1=CC=CC=C1,C=CC[C@@H]1CC[C@@H]2CC[C@H](c3ccccc3)CCN21,-37.0,-103.18
37543069,[H][C@]12CC[C@@H](CC=C)N1CCCC2,C=CC[C@@H]1CC[C@@H]2CCCCN21,-34.6,-187.48
37543071,[H][C@]12CC[C@@H](CCC)N1CCCC2,CCC[C@@H]1CC[C@@H]2CCCCN12,-42.0,-153.88
37543074,CCCC[C@H](O)CCC1(CCCCC1)N=N#N,CCCC[C@H](O)CCC1(N=[N+]=[N-])CCCCC1,1.2,62.6
37548073,[H][C@]1(CCC(=O)N1)[C@@H](CC)OC(C)=O,CC[C@@H](OC(C)=O)[C@@H]1CCC(=O)N1,41.8,151.85
37548075,[H][C@]1(CCC(=O)N1)[C@@H](CCCCC)OC(C)=O,CCCCC[C@@H](OC(C)=O)[C@@H]1CCC(=O)N1,21.0,-41.33
37548077,[H][C@]1(CCC(=O)N1)[C@H](C)OC(C)=O,CC(=O)O[C@@H](C)[C@@H]1CCC(=O)N1,15.4,-29.75
37548083,CC(=O)OC(C)(C)[C@@H]1CCC(=O)N1,CC(=O)OC(C)(C)[C@@H]1CCC(=O)N1,17.0,26.94
37548086,[H][C@]1(CCC(=O)N1)[C@@H](C)OC(=O)C(C)C,CC(C)C(=O)O[C@H](C)[C@@H]1CCC(=O)N1,16.9,115.99
37582828,CC1=CN([C@@H](CO)C(=C)C2=CC=CC=C2)C(=O)C=C1,C=C(c1ccccc1)[C@H](CO)n1cc(C)ccc1=O,-85.667,558.34
37582829,CC1=CC(=O)N(C=C1)[C@@H](CO)C(=C)C1=CC=CC=C1,C=C(c1ccccc1)[C@H](CO)n1ccc(C)cc1=O,-49.697,600.07
37582830,CC1=CC=CN([C@@H](CO)C(=C)C2=CC=CC=C2)C1=O,C=C(c1ccccc1)[C@H](CO)n1cccc(C)c1=O,-95.818,-306.36
37582835,OC[C@H](N1C=CC=CC1=O)C(=C)C1=CC=CC=C1,C=C(c1ccccc1)[C@H](CO)n1ccccc1=O,-141.333,-307.75
37582841,OCC[C@H](N1C=CC=CC1=O)C(=C)C1=CC=CC=C1,C=C(c1ccccc1)[C@H](CCO)n1ccccc1=O,-183.284,-189.83
37582846,CC1=CC=C(C=C1)C(=C)[C@H](CO)N1C=CC=CC1=O,C=C(c1ccc(C)cc1)[C@H](CO)n1ccccc1=O,-127.391,604.38
37582857,CC1=CC(=CC=C1)C(=C)[C@H](CO)N1C=CC=CC1=O,C=C(c1cccc(C)c1)[C@H](CO)n1ccccc1=O,-111.111,518.81
37614349,CCC(=O)[C@](O)(CC)C#CCCC1=CC=CC=C1,CCC(=O)[C@@](O)(C#CCCc1ccccc1)CC,125.8,149.37
37614350,CCCCCCC#C[C@@](O)(CC)C(=O)CC,CCCCCCC#C[C@@](O)(CC)C(=O)CC,119.6,-50.07
37614351,CCC(=O)[C@](O)(CC)C#C[Si](C)(C)C,CCC(=O)[C@@](O)(C#C[Si](C)(C)C)CC,178.5,256.42
37614369,CCC(=O)[C@](O)(CC)C#CC1=CC=C(C)C=C1,CCC(=O)[C@@](O)(C#Cc1ccc(C)cc1)CC,246.3,235.08
37614371,CCC(=O)[C@](O)(CC)C#CC1=C(F)C=CC=C1,CCC(=O)[C@@](O)(C#Cc1ccccc1F)CC,204.9,435.93
37655814,COC(=O)[C@H](NC(=O)OC(C)(C)C)C=C,C=C[C@@H](NC(=O)OC(C)(C)C)C(=O)OC,-3.1,-171.85
37666648,CCOC(=O)[C@@H]1CNC2=C(O1)C=CC=C2,CCOC(=O)[C@@H]1CNc2ccccc2O1,-37.0,-112.52
37681317,C#CCN1CCC[C@H]1COC1=CC=CC=C1,C#CCN1CCC[C@H]1COc1ccccc1,-118.3,-302.23
37757539,C[C@@H]1N(CC=CC1=O)C(=O)OC(C)(C)C,C[C@H]1C(=O)C=CCN1C(=O)OC(C)(C)C,73.37,354.16
37801521,[H][C@@]12C[C@@]([H])(C(=CC1)C(=O)NCC1=CC=CC=C1)C2(C)C,CC1(C)[C@H]2CC=C(C(=O)NCc3ccccc3)[C@@H]1C2,-6.0,-150.17
38158129,[BH3-][N@@+]1(CC[C@@H]1C#N)[C@@H](C)C1=CC=CC=C1,[BH3-][N@+]1([C@@H](C)c2ccccc2)CC[C@@H]1C#N,120.4,72.01
38233198,ClC1=CC2=C(C=C1)[C@@]1(CCC(=O)N1)C(=O)C=C2,O=C1CC[C@@]2(N1)C(=O)C=Cc1cc(Cl)ccc12,-137.6,70.6
38233202,COC1=CC2=C(C=C1)C=CC(=O)[C@]21CCC(=O)N1,COc1ccc2c(c1)[C@@]1(CCC(=O)N1)C(=O)C=C2,-304.9,-34.82
38233206,O=C1CC[C@@]2(N1)C=CC(=O)C1=C2C=CC=C1,O=C1CC[C@]2(C=CC(=O)c3ccccc32)N1,-31.7,17.61
38235579,CC1=CC=C2[C@@H](O)C[C@H](C2=C1)C1=CC=CC=C1,Cc1ccc2c(c1)[C@H](c1ccccc1)C[C@@H]2O,7.3,-93.07
38235585,CC1=CC=C2[C@H](C[C@@H](O)C2=C1)C1=CC=CC=C1,Cc1ccc2c(c1)[C@H](O)C[C@@H]2c1ccccc1,-32.7,9.15
38293630,O[C@H](CCCCBr)C1CCCCC1,O[C@H](CCCCBr)C1CCCCC1,12.0,52.86
38293632,O[C@H](CCCCCl)C1CCCCC1,O[C@H](CCCCCl)C1CCCCC1,20.0,123.44
38295605,CN1C(=O)[C@H](CC2=CC=CC=C2)OC2=C1C=CC=C2,CN1C(=O)[C@H](Cc2ccccc2)Oc2ccccc21,-274.8,179.77
38295648,O=C1NC2=C(O[C@H]1CC1=CC=CC=C1)C=CC=C2,O=C1Nc2ccccc2O[C@H]1Cc1ccccc1,-44.0,330.54
38388824,CC(C)(C)[S@@](=O)N[C@H](C(F)F)C(F)(F)F,CC(C)(C)[S@@](=O)N[C@H](C(F)F)C(F)(F)F,-32.2,-127.64
38416308,CCN(CC)C(=O)[C@H](C)CC=O,CCN(CC)C(=O)[C@H](C)CC=O,-4.4,-186.42
38416310,CC(C)N(C(C)C)C(=O)[C@H](C)CC=O,CC(C)N(C(=O)[C@H](C)CC=O)C(C)C,61.4,-51.8
38416311,CC[C@H](CC=O)C(=O)N(CC)CC,CC[C@H](CC=O)C(=O)N(CC)CC,-3.0,72.02
38416312,CCN(CC)C(=O)[C@H](CC=O)CC1=CC=CC=C1,CCN(CC)C(=O)[C@H](CC=O)Cc1ccccc1,22.3,-202.03
38416313,CCN(CC)C(=O)[C@H](CC=O)C(C)C,CCN(CC)C(=O)[C@H](CC=O)C(C)C,-6.0,126.77
38416314,CCN(CC)C(=O)[C@H](CC=O)C1CCCC1,CCN(CC)C(=O)[C@H](CC=O)C1CCCC1,-26.5,1.03
38416315,CCN(CC)C(=O)[C@H](CC=O)C1=CC=CC=C1,CCN(CC)C(=O)[C@H](CC=O)c1ccccc1,25.3,-251.57
38416325,CCN(CC)C(=O)[C@H](C)CCN1CCOCC1,CCN(CC)C(=O)[C@H](C)CCN1CCOCC1,-24.0,128.62
38416329,CCN(CC)C(=O)[C@H](C)CCNC1=CC=CC=C1,CCN(CC)C(=O)[C@H](C)CCNc1ccccc1,-23.6,67.76
38463597,FC(F)(F)[S@@](=O)C1=CC2=CC=CC=C2C=C1,O=[S@@](c1ccc2ccccc2c1)C(F)(F)F,197.0,100.35
38463598,FC(F)[S@@](=O)C1=CC=CC=C1,O=[S@@](c1ccccc1)C(F)F,186.0,291.87
38463599,COC1=CC=C(C=C1)[S@](=O)C(F)F,COc1ccc([S@](=O)C(F)F)cc1,223.0,382.92
38602294,COC(=O)[C@]12CC(=O)[C@](C)(CC1=O)C2,COC(=O)[C@]12CC(=O)[C@](C)(CC1=O)C2,-15.4,-0.43
38694577,CC(=O)[C@@]1(CO1)C1=CC=CC=C1,CC(=O)[C@]1(c2ccccc2)CO1,-47.2,96.74
38694582,O=C(C1=CC=CC=C1)[C@]1(CC2CCCC2)CO1,O=C(c1ccccc1)[C@]1(CC2CCCC2)CO1,38.7,-82.98
38694583,CC(=O)[C@@]1(CC2=CC=CC=C2)CO1,CC(=O)[C@@]1(Cc2ccccc2)CO1,-49.5,154.39
38694584,O=C1C2=C(CC[C@]11CO1)C=CC=C2,O=C1c2ccccc2CC[C@]12CO2,68.0,-101.56
38694586,CC(=O)[C@@]1(CO1)C1=CC=C(Br)C=C1,CC(=O)[C@]1(c2ccc(Br)cc2)CO1,-48.5,-46.23
38794506,O[C@H](CC(=O)C1CCCCC1)C=C,C=C[C@H](O)CC(=O)C1CCCCC1,19.5,244.34
38794511,O[C@H](CC(=O)C1=CC=CC=C1)C=C,C=C[C@H](O)CC(=O)c1ccccc1,16.9,267.74
38794574,O=CC[C@H](C1CCCCC1)C(=O)C1=CC=CC=C1,O=CC[C@@H](C(=O)c1ccccc1)C1CCCCC1,-64.0,-286.25
38828908,CC(=O)NC[C@H](CCl)OC(=O)C1=CC=CC=C1,CC(=O)NC[C@H](CCl)OC(=O)c1ccccc1,20.9,19.62
38835635,[H][C@@]1(CCC(C)=CC1)[C@](C)(O)CCCC(C)=O,CC(=O)CCC[C@@](C)(O)[C@@H]1CC=C(C)CC1,-16.2,-24.66
38835636,CC(C)=CCCC(=O)CCC[C@@](C)(O)C=C,C=C[C@](C)(O)CCCC(=O)CCC=C(C)C,-6.5,-247.07
38835637,[H][C@]12C[C@@H](CC[C@]1(O)CCCC2=C)C(C)=C,C=C(C)[C@@H]1CC[C@]2(O)CCCC(=C)[C@H]2C1,-57.5,5.59
38835640,CC(C)=CCCC(=C)CCC[C@@](C)(O)C=C,C=C[C@](C)(O)CCCC(=C)CCC=C(C)C,-2.1,-61.41
38835641,[H][C@]12C[C@@H](CC[C@]1(O)CCCC2=O)C(C)=O,CC(=O)[C@@H]1CC[C@]2(O)CCCC(=O)[C@H]2C1,5.0,-18.19
38835644,CC(C)CCC\C(C)=C\CC[C@@](C)(O)C=C,C=C[C@](C)(O)CC/C=C(\C)CCCC(C)C,-16.0,45.69
38835645,C\C1=C/CC\C(C)=C\CC[C@@](C)(O)CCC1,C/C1=C\CC[C@@](C)(O)CCC/C(C)=C/CC1,5.2,46.55
38863615,C[C@@H]1C(=C)OC(=O)C2=C(O)C=C(O)C(Cl)=C12,C=C1OC(=O)c2c(O)cc(O)c(Cl)c2[C@@H]1C,223.0,444.29
38885324,[H][C@]1(CC=C(C)[C@@H](O)[C@@H]1O)C(=C)CCC=C(C)C,C=C(CCC=C(C)C)[C@@H]1CC=C(C)[C@@H](O)[C@@H]1O,-46.0,26.42
38885325,CC(C)=CCC\C(C)=C1/CC=C(C)[C@@H](O)[C@H]1O,CC(C)=CCC/C(C)=C1\CC=C(C)[C@@H](O)[C@H]1O,-25.0,543.09
38885326,[H][C@]1(CC=C(C)[C@@H](O)[C@H]1O)[C@@](C)(O)CCC=C(C)C,CC(C)=CCC[C@](C)(O)[C@@H]1CC=C(C)[C@@H](O)[C@H]1O,-58.0,-50.99
38885327,[H][C@]1(CC=C(C)C(=O)[C@H]1O)[C@@](C)(O)CCC=C(C)C,CC(C)=CCC[C@](C)(O)[C@@H]1CC=C(C)C(=O)[C@H]1O,-26.0,-208.17
38885328,[H][C@]1(CC=C(C)C(=O)[C@H]1O)[C@](C)(O)CCC=C(C)C,CC(C)=CCC[C@@](C)(O)[C@@H]1CC=C(C)C(=O)[C@H]1O,-104.0,22.16
38885329,[H][C@]12O[C@]3([H])[C@]([H])([C@H]1C(C)C)[C@@]([H])(CC[C@]3(C)O)C(C)=C2,CC1=C[C@H]2O[C@@H]3[C@H]([C@H]2C(C)C)[C@H]1CC[C@]3(C)O,99.0,143.46
38885330,[H][C@@]12C[C@H](CC[C@]1(C)[C@H]2CCC(C)=O)C(C)(C)O,CC(=O)CC[C@H]1[C@@H]2C[C@@H](C(C)(C)O)CC[C@]12C,-41.0,-34.79
38885331,[H][C@]12OC[C@H](O)[C@@]1([H])[C@](C)(CCC=C(C)C)C(C)=C2,CC(C)=CCC[C@]1(C)C(C)=C[C@H]2OC[C@H](O)[C@H]21,72.0,-220.78
38885332,[H][C@]1(CC=C(C)[C@@]1(C)CCC=C(C)C)[C@H](O)CO,CC(C)=CCC[C@]1(C)C(C)=CC[C@H]1[C@H](O)CO,26.0,-55.79
38885333,[H][C@]1(CC=C(C)[C@@]1(C)CCC=C(C)C)[C@@H](O)CO,CC(C)=CCC[C@]1(C)C(C)=CC[C@H]1[C@@H](O)CO,14.0,71.7
38885352,[H][C@]12C[C@]([H])(C(=O)C=C1C)[C@@]2(C)C[C@@H](O)C(=O)C(C)C,CC1=CC(=O)[C@H]2C[C@@H]1[C@]2(C)C[C@@H](O)C(=O)C(C)C,-215.0,-364.9
38885353,[H][C@]12C[C@]([H])(C(=O)C=C1C)[C@@]2(C)CCC(=O)C(C)(C)O,CC1=CC(=O)[C@H]2C[C@@H]1[C@]2(C)CCC(=O)C(C)(C)O,-185.0,-319.79
38885354,[H][C@@]12C[C@@]([H])([C@H](C)C(=O)C1)[C@]2(C)CCC(=O)C(C)(C)O,C[C@@H]1C(=O)C[C@H]2C[C@@H]1[C@]2(C)CCC(=O)C(C)(C)O,-7.0,-64.93
38885355,[H][C@]1(CC=C(C)[C@@H](O)[C@H]1O)C(=C)CCC=C(C)C,C=C(CCC=C(C)C)[C@@H]1CC=C(C)[C@@H](O)[C@H]1O,-113.0,-332.12
38899499,CC(C)CC(=O)N[C@H]1CCCCNC1=O,CC(C)CC(=O)N[C@H]1CCCCNC1=O,21.29,156.02
38912838,O=C1[C@H]([C@H](C#C)C2=CC=CN12)C1=CC=CC=C1,C#C[C@@H]1c2cccn2C(=O)[C@H]1c1ccccc1,-43.0,-135.82
38929305,C[C@@H](C(=O)C1=NC=CC=C1)C1=CC=CC=C1,C[C@@H](C(=O)c1ccccn1)c1ccccc1,-50.9,-141.94
38929306,C[C@@H](C(=O)C1=NC=CC=C1)C1=CC=C(C)C=C1,Cc1ccc([C@@H](C)C(=O)c2ccccn2)cc1,-54.3,-122.15
38929307,C[C@@H](C(=O)C1=NC=CC=C1)C1=CC=CC(C)=C1,Cc1cccc([C@@H](C)C(=O)c2ccccn2)c1,-48.7,23.03
38929309,C[C@@H](C(=O)C1=NC=CC=C1)C1=CC=CC=C1C,Cc1ccccc1[C@@H](C)C(=O)c1ccccn1,-176.4,-501.21
38929312,COC1=CC=C(C=C1)[C@@H](C)C(=O)C1=NC=CC=C1,COc1ccc([C@@H](C)C(=O)c2ccccn2)cc1,-45.2,143.5
38929313,C[C@@H](C(=O)C1=NC=CC=C1)C1=CC=C2OCOC2=C1,C[C@@H](C(=O)c1ccccn1)c1ccc2c(c1)OCO2,-34.8,-312.48
38929315,C[C@@H](C(=O)C1=NC=CC=C1)C1=CC=C(Cl)C=C1,C[C@@H](C(=O)c1ccccn1)c1ccc(Cl)cc1,-29.2,-108.49
38929316,C[C@@H](C(=O)C1=NC=CC=C1)C1=CC=CC=C1Cl,C[C@@H](C(=O)c1ccccn1)c1ccccc1Cl,-115.0,-539.2
38929318,C[C@@H](C(=O)C1=NC=CC=C1)C1=CC=C(F)C=C1F,C[C@@H](C(=O)c1ccccn1)c1ccc(F)cc1F,-55.7,-307.67
38929325,C[C@@H](C(=O)C1=NC=CC=C1)C1=CSC=C1,C[C@@H](C(=O)c1ccccn1)c1ccsc1,9.6,-226.34
