id,SMILES,canon_SMILES,specific_rotation,specific_rotation_computed,weights,weights_signed,specific_rotation_computed_abs
15820000,[2H]C1=C([2H])C([2H])=C(C([2H])=C1[2H])[S@](=O)C1=CC=CC=C1,[2H]c1c([2H])c([2H])c([S@](=O)c2ccccc2)c([2H])c1[2H],3.5,0.1,207.30850888999998,207.30850888999998,0.1
15820192,[H][C@]1(CCCCC1=O)[C@@H](CN(=O)=O)C1=COC=C1,O=C1CCCC[C@H]1[C@@H](C[N+](=O)[O-])c1ccoc1,-15.2,87.65,237.255,237.255,87.65
15821103,OCC[C@H](CN(=O)=O)C1=CC=CC=C1,O=[N+]([O-])C[C@@H](CCO)c1ccccc1,-13.8,-42.72,195.21800000000002,-195.21800000000002,42.72
15822294,CC(C)[C@@H](CN(=O)=O)C1=CC=CN1,CC(C)[C@@H](C[N+](=O)[O-])c1ccc[nH]1,10.6,19.31,182.22300000000004,182.22300000000004,19.31
15822306,COC1=CC=C(C=C1)[C@@H](CN(=O)=O)C1=CC=CN1,COc1ccc([C@@H](C[N+](=O)[O-])c2ccc[nH]2)cc1,-54.0,-306.17,246.26600000000002,-246.26600000000002,306.17
15876462,CCCCC1=N[C@H](CO1)C(C)C,CCCCC1=N[C@@H](C(C)C)CO1,-64.9,-52.48,169.26799999999997,-169.26799999999997,52.48
15876463,CC(C)[C@H]1COC(CCCO)=N1,CC(C)[C@H]1COC(CCCO)=N1,-49.5,-144.06,171.24,-171.24,144.06
15876466,CC(C)[C@H]1COC(CCCCO)=N1,CC(C)[C@H]1COC(CCCCO)=N1,-43.3,44.55,185.267,185.267,44.55
15876467,CC(C)[C@H]1COC(CCCCCO)=N1,CC(C)[C@H]1COC(CCCCCO)=N1,-46.0,-199.48,199.29399999999998,-199.29399999999998,199.48
15876471,CC(C)(C)[C@H]1COC(=N1)C1=CC(=CC=C1)C#N,CC(C)(C)[C@H]1COC(c2cccc(C#N)c2)=N1,-59.5,10.83,228.29500000000002,228.29500000000002,10.83
18173347,[H][C@@](C)(N1CCOCC1)[C@@]([H])(O)C1=CC=CC=C1,C[C@@H]([C@@H](O)c1ccccc1)N1CCOCC1,55.1,79.73,221.29999999999993,221.29999999999993,79.73
18394954,[H][C@@]1(COC(C)(C)O1)[C@@H](O)[C@](C)(F)C(=O)OCC,CCOC(=O)[C@@](C)(F)[C@H](O)[C@H]1COC(C)(C)O1,11.0,44.69,250.266,250.266,44.69
18394956,[H][C@@]1(COC(C)(C)O1)[C@@H](O)[C@@](C)(F)C(=O)OCC,CCOC(=O)[C@](C)(F)[C@H](O)[C@H]1COC(C)(C)O1,16.7,-36.85,250.266,-250.266,36.85
18481284,[H][C@@]12CS[C@H](OC(C)=O)[C@]1([H])OC(C)(C)O2,CC(=O)O[C@H]1SC[C@H]2OC(C)(C)O[C@H]21,-258.15,-151.88,218.274,-218.274,151.88
18552076,CON(C)C(=O)[C@@H](C)CC=C,C=CC[C@H](C)C(=O)N(C)OC,27.3,210.74,157.213,157.213,210.74
18565400,C[C@@H]1CC2=C(N[C@@H]1C1=CC=CC=C1)C=CC=C2,C[C@@H]1Cc2ccccc2N[C@@H]1c1ccccc1,17.8,-253.03,223.319,-223.319,253.03
18578153,CC1=CC=CC=C1[C@H](O)C1=CN=CC=C1,Cc1ccccc1[C@H](O)c1cccnc1,24.46,419.69,199.25300000000001,199.25300000000001,419.69
18578155,CC1=CC=C(C=C1)[C@H](O)C1=CN=CC=C1,Cc1ccc([C@H](O)c2cccnc2)cc1,13.33,389.98,199.25300000000001,199.25300000000001,389.98
18610055,Cl.CC(C)C[C@H](N)B1OC(C)(C)C(C)(C)O1,CC(C)C[C@H](N)B1OC(C)(C)C(C)(C)O1.Cl,-7.4,60.99,249.59099999999998,249.59099999999998,60.99
18628308,COC1=CC=C(C=C1)[C@H](O)[C@@H](C)N(=O)=O,COc1ccc([C@H](O)[C@@H](C)[N+](=O)[O-])cc1,-3.6,23.61,211.21699999999998,211.21699999999998,23.61
18822222,CC(C)(C)[S@](=O)N=CC1=CC=CC=C1,CC(C)(C)[S@](=O)N=Cc1ccccc1,92.53,-263.53,209.31400000000002,-209.31400000000002,263.53
18824767,CCOC(=O)[C@](O)(CN(=O)=O)C1=CC=CS1,CCOC(=O)[C@](O)(C[N+](=O)[O-])c1cccs1,-17.0,-184.47,245.256,-245.256,184.47
18824769,CCOC(=O)[C@](O)(CN(=O)=O)C1=CC=C(C)C=C1,CCOC(=O)[C@](O)(C[N+](=O)[O-])c1ccc(C)cc1,-16.6,23.55,253.254,253.254,23.55
18828264,C[C@H](O)CCCC1(CCCC=C)OCCO1,C=CCCCC1(CCC[C@H](C)O)OCCO1,6.7,110.27,228.33199999999997,228.33199999999997,110.27
18839510,[H][C@@]12C[C@H](CC[C@]1(C=O)C=CC(=O)C2)C(C)=C,C=C(C)[C@H]1CC[C@]2(C=O)C=CC(=O)C[C@@H]2C1,147.1,403.34,218.29599999999996,218.29599999999996,403.34
18839511,[H][C@@]12C[C@H](CC[C@]1(C=C)C=CC(=O)C2)C(C)=C,C=C[C@@]12C=CC(=O)C[C@@H]1C[C@@H](C(=C)C)CC2,91.2,107.48,216.32399999999993,216.32399999999993,107.48
18843636,COC(=O)[C@H](CCSC)N=CC(F)(F)F,COC(=O)[C@H](CCSC)N=CC(F)(F)F,-73.3,-34.67,243.24999999999997,-243.24999999999997,34.67
18843703,COC(=O)[C@H]1NC(=O)C[C@@H]1C1=CC=C(Cl)C=C1,COC(=O)[C@H]1NC(=O)C[C@@H]1c1ccc(Cl)cc1,61.8,-107.13,253.685,-253.685,107.13
18843765,C[C@@H]1CCCCC[C@@H](O)C(=O)\C=C\C(=O)O1,C[C@@H]1CCCCC[C@@H](O)C(=O)/C=C/C(=O)O1,-23.0,-48.17,226.272,-226.272,48.17
18844935,[H][C@]12CC[C@@]3(C=CC(=O)C[C@]3([H])C1)[C@@H](O)[C@@]2(C)O,C[C@]1(O)[C@H]2CC[C@@]3(C=CC(=O)C[C@@H]3C2)[C@H]1O,40.4,94.41,222.284,222.284,94.41
18844936,[H][C@]12CC[C@@]3(C=CC(=O)C[C@]3([H])C1)[C@@H](OC(C)=O)C2=C,C=C1[C@H]2CC[C@@]3(C=CC(=O)C[C@@H]3C2)[C@H]1OC(C)=O,96.2,79.43,246.30599999999995,246.30599999999995,79.43
18848468,CC[C@H]([C@@H](CN(=O)=O)C1=CC=C(C)C=C1)N(=O)=O,CC[C@H]([C@@H](C[N+](=O)[O-])c1ccc(C)cc1)[N+](=O)[O-],14.35,-9.94,252.27,-252.27,9.94
18853525,[H][C@]12CC[C@](C)(C1(C)C)[C@@](CC=C)(C2)OCC#C,C#CCO[C@]1(CC=C)C[C@H]2CC[C@]1(C)C2(C)C,3.6,-71.0,232.36699999999996,-232.36699999999996,71.0
18884863,COC(=O)[C@]1(C)C[C@H]1C=O,COC(=O)[C@]1(C)C[C@H]1C=O,-109.7,-487.04,142.154,-142.154,487.04
18884872,C[C@]1(C[C@H]1C=O)C1=CC=C(Cl)C=C1,C[C@@]1(c2ccc(Cl)cc2)C[C@H]1C=O,-137.8,36.71,194.661,194.661,36.71
18884876,C[C@]1(C[C@H]1C=O)C1=CC=C(F)C=C1,C[C@@]1(c2ccc(F)cc2)C[C@H]1C=O,-138.7,62.34,178.206,178.206,62.34
18884880,CC1=CC=C(C=C1)[C@]1(C)C[C@H]1C=O,Cc1ccc([C@]2(C)C[C@H]2C=O)cc1,-137.8,55.96,174.24300000000002,174.24300000000002,55.96
18884886,CC(C)(OCC1=CC=CC=C1)[C@]1(C)C[C@H]1C=O,CC(C)(OCc1ccccc1)[C@]1(C)C[C@H]1C=O,-24.6,-107.25,232.32299999999998,-232.32299999999998,107.25
18884889,CC(C)(OCC1=CC=CC=C1)[C@]1(C)C[C@H]1CO,CC(C)(OCc1ccccc1)[C@]1(C)C[C@H]1CO,-9.2,-59.9,234.33899999999997,-234.33899999999997,59.9
18888189,CCC[C@H]1CC(C)=CC(=O)C1,CCC[C@@H]1CC(=O)C=C(C)C1,24.6,76.77,152.23699999999997,152.23699999999997,76.77
18907139,CCC[C@H](CN(=O)=O)C1=CNC2=CC=CC=C12,CCC[C@H](C[N+](=O)[O-])c1c[nH]c2ccccc12,-36.7,-127.22,232.28300000000004,-232.28300000000004,127.22
18911902,COC1=CC=C(C=N[S@@](=O)C(C)(C)C)C=C1,COc1ccc(C=N[S@@](=O)C(C)(C)C)cc1,45.4,-537.03,239.33999999999997,-239.33999999999997,537.03
18995442,C[C@H](OC(C)=O)C=CC(O)=O,CC(=O)O[C@@H](C)C=CC(=O)O,18.1,55.06,158.153,158.153,55.06
19002024,O[C@@H](CN(=O)=O)C1=CC=C(Br)C=C1,O=[N+]([O-])C[C@H](O)c1ccc(Br)cc1,-34.95,47.02,246.05999999999997,246.05999999999997,47.02
19005659,C[C@@H](CO)CC1=CC=CN1C,C[C@@H](CO)Cc1cccn1C,38.7,-195.82,153.22499999999997,-153.22499999999997,195.82
19005664,C[C@H](CC1=CC=CN1)C(=O)N1OCCC1=O,C[C@H](Cc1ccc[nH]1)C(=O)N1OCCC1=O,-6.8,-160.09,222.24399999999994,-222.24399999999994,160.09
19005667,C[C@H](CC1=CC=CN1C)C(=O)N1OCCC1=O,C[C@H](Cc1cccn1C)C(=O)N1OCCC1=O,-5.8,83.21,236.27099999999993,236.27099999999993,83.21
19005668,C[C@H](CC1=CC=CN1C)C(=O)N1CCOC1=O,C[C@H](Cc1cccn1C)C(=O)N1CCOC1=O,-21.1,-25.85,236.27099999999993,-236.27099999999993,25.85
19005671,C[C@H](CC1=CC=CN1C)C(=O)NC(=O)C(C)(C)C,C[C@H](Cc1cccn1C)C(=O)NC(=O)C(C)(C)C,-4.9,-91.58,250.34199999999996,-250.34199999999996,91.58
19005672,CCN1C=CC=C1C[C@@H](C)C(=O)N1OCCC1=O,CCn1cccc1C[C@@H](C)C(=O)N1OCCC1=O,-92.5,-126.4,250.29799999999994,-250.29799999999994,126.4
19005673,CC[C@H](CC1=CC=CN1C)C(=O)N1OCCC1=O,CC[C@H](Cc1cccn1C)C(=O)N1OCCC1=O,-23.2,86.49,250.29799999999994,250.29799999999994,86.49
19005677,CCC1=CC=C(C[C@@H](C)C(=O)N2OCCC2=O)N1,CCc1ccc(C[C@@H](C)C(=O)N2OCCC2=O)[nH]1,-346.3,177.08,250.29799999999994,250.29799999999994,177.08
19008871,O[C@H](CN(=O)=O)C1=CSC=C1,O=[N+]([O-])C[C@@H](O)c1ccsc1,50.0,-75.57,173.19299999999998,-173.19299999999998,75.57
19008872,COC1=CC=C(C=C1)[C@H](O)[C@H](C)N(=O)=O,COc1ccc([C@H](O)[C@H](C)[N+](=O)[O-])cc1,38.2,-32.82,211.21699999999998,-211.21699999999998,32.82
19008874,COC1=C(C=CC=C1)[C@H](O)[C@H](C)N(=O)=O,COc1ccccc1[C@H](O)[C@H](C)[N+](=O)[O-],37.8,-13.4,211.21699999999998,-211.21699999999998,13.4
19008875,CC[C@@H]([C@@H](O)C1=C(C)C=CC=C1)N(=O)=O,CC[C@@H]([C@@H](O)c1ccccc1C)[N+](=O)[O-],34.1,37.89,209.24499999999998,209.24499999999998,37.89
19008876,CC[C@H]([C@@H](O)C1=C(C)C=CC=C1)N(=O)=O,CC[C@H]([C@@H](O)c1ccccc1C)[N+](=O)[O-],0.2,71.9,209.24499999999998,209.24499999999998,71.9
19008879,CC[C@@H]([C@@H](O)C1=CC=C(Cl)C=C1)N(=O)=O,CC[C@@H]([C@@H](O)c1ccc(Cl)cc1)[N+](=O)[O-],66.5,-20.98,229.66299999999998,-229.66299999999998,20.98
19008880,CC[C@H]([C@@H](O)C1=CC=C(Cl)C=C1)N(=O)=O,CC[C@H]([C@@H](O)c1ccc(Cl)cc1)[N+](=O)[O-],-9.2,3.77,229.66299999999998,229.66299999999998,3.77
19008883,C[C@@H]([C@@H](O)C1=CC=C(C=C1)N(=O)=O)N(=O)=O,C[C@@H]([C@@H](O)c1ccc([N+](=O)[O-])cc1)[N+](=O)[O-],19.6,47.17,226.188,226.188,47.17
19008884,C[C@H]([C@@H](O)C1=CC=C(C=C1)N(=O)=O)N(=O)=O,C[C@H]([C@@H](O)c1ccc([N+](=O)[O-])cc1)[N+](=O)[O-],-0.37,14.76,226.188,226.188,14.76
19008886,CC[C@H]([C@@H](O)CCC1=CC=CC=C1)N(=O)=O,CC[C@H]([C@@H](O)CCc1ccccc1)[N+](=O)[O-],-17.4,27.76,223.27200000000002,223.27200000000002,27.76
19008887,CC[C@@H]([C@@H](O)C1=CC=C(OC)C=C1)N(=O)=O,CC[C@@H]([C@@H](O)c1ccc(OC)cc1)[N+](=O)[O-],45.8,17.49,225.24399999999997,225.24399999999997,17.49
19008888,CC[C@H]([C@@H](O)C1=CC=C(OC)C=C1)N(=O)=O,CC[C@H]([C@@H](O)c1ccc(OC)cc1)[N+](=O)[O-],-10.5,45.91,225.24399999999997,225.24399999999997,45.91
19008890,CC[C@@H]([C@@H](O)C1=C(OC)C=CC=C1)N(=O)=O,CC[C@@H]([C@@H](O)c1ccccc1OC)[N+](=O)[O-],24.0,43.69,225.24399999999997,225.24399999999997,43.69
19008891,CC[C@H]([C@@H](O)C1=C(OC)C=CC=C1)N(=O)=O,CC[C@H]([C@@H](O)c1ccccc1OC)[N+](=O)[O-],-17.6,130.05,225.24399999999997,225.24399999999997,130.05
19008892,CC[C@@H]([C@@H](O)C1=CC=C(C=C1)N(=O)=O)N(=O)=O,CC[C@@H]([C@@H](O)c1ccc([N+](=O)[O-])cc1)[N+](=O)[O-],40.9,112.19,240.21499999999997,240.21499999999997,112.19
19008893,CC[C@H]([C@@H](O)C1=CC=C(C=C1)N(=O)=O)N(=O)=O,CC[C@H]([C@@H](O)c1ccc([N+](=O)[O-])cc1)[N+](=O)[O-],-19.9,70.92,240.21499999999997,240.21499999999997,70.92
19008899,CCCCCCCCC[C@H](O)CN(=O)=O,CCCCCCCCC[C@H](O)C[N+](=O)[O-],4.9,-64.05,217.309,-217.309,64.05
19028546,[H][C@]12CC(C[C@]([H])(C=C1)C(=O)C=C2)=CC#N,N#CC=C1C[C@@H]2C=CC(=O)[C@@H](C=C2)C1,-100.1,57.37,185.22599999999997,185.22599999999997,57.37
19029946,CC1=CC(=CC=C1)[C@]1(C)CCCC(=O)C1,Cc1cccc([C@]2(C)CCCC(=O)C2)c1,-59.8,79.72,202.29699999999997,202.29699999999997,79.72
19029947,CC1=CC=C(C=C1)[C@]1(C)CCCC(=O)C1,Cc1ccc([C@]2(C)CCCC(=O)C2)cc1,-60.9,62.96,202.297,202.297,62.96
19033525,[H][C@]12C[C@@H](C)OC(=O)[C@@]1([H])[C@@H](O)[C@H](O)[C@H](O2)\C=C\C,C/C=C/[C@H]1O[C@H]2C[C@@H](C)OC(=O)[C@H]2[C@@H](O)[C@@H]1O,-27.6,-65.97,242.27100000000002,-242.27100000000002,65.97
19036585,[H][C@]12[C@H](O)[C@@H](O)CN1[C@@H](CO)CC[C@H]2O,OC[C@H]1CC[C@@H](O)[C@H]2[C@H](O)[C@@H](O)CN12,0.82,13.47,203.238,203.238,13.47
19038222,[H][C@]1(COC(C)(C)O1)[C@@H](O)\C=C/C=C,C=C/C=C\[C@H](O)[C@@H]1COC(C)(C)O1,-17.0,18.79,184.23499999999996,184.23499999999996,18.79
19091405,CC[C@]1(CCOC1=O)C1=CC=CC=C1,CC[C@@]1(c2ccccc2)CCOC1=O,-51.6,-72.13,190.2419999999999,-190.2419999999999,72.13
19092100,O[C@H](C1=CC=CN=C1)C1=C(Cl)C=CC=C1,O[C@H](c1cccnc1)c1ccccc1Cl,3.84,-162.08,219.67100000000002,-219.67100000000002,162.08
19099727,C[C@H](OCC=C)[C@@H](O)CC=C,C=CCO[C@@H](C)[C@@H](O)CC=C,35.8,-165.15,156.22499999999997,-156.22499999999997,165.15
19099735,C[C@@H]1OC=CCC[C@@H]1O[Si](C)(C)C(C)(C)C,C[C@@H]1OC=CCC[C@@H]1O[Si](C)(C)C(C)(C)C,-53.9,-38.68,242.43499999999995,-242.43499999999995,38.68
19107469,CC[C@H]1OC(=O)[C@@H](N)[C@H]1OC,CC[C@H]1OC(=O)[C@@H](N)[C@H]1OC,4.0,-170.54,159.18499999999997,-159.18499999999997,170.54
19149500,CC[C@@H](C)OSSO[C@H](C)CC,CC[C@@H](C)OSSO[C@H](C)CC,9.65,-766.05,210.36399999999998,-210.36399999999998,766.05
19158175,CCCCCC[C@H](C)C[C@H](C)CO,CCCCCC[C@H](C)C[C@H](C)CO,-1.9,-3.84,186.339,-186.339,3.84
19158176,CCCCCC[C@H](C)[C@@H](O)[C@@H](C)C=C,C=C[C@H](C)[C@H](O)[C@@H](C)CCCCCC,1.1,-112.36,198.3499999999999,-198.3499999999999,112.36
19158180,CCCCCC[C@H](C)C[C@H](C)[C@@H](O)[C@@H](C)C=C,C=C[C@H](C)[C@H](O)[C@@H](C)C[C@@H](C)CCCCCC,2.0,21.06,240.4309999999999,240.4309999999999,21.06
19173510,C[C@H](NC=O)C12OCC(C)(CO1)CO2,C[C@H](NC=O)C12OCC(C)(CO1)CO2,-54.3,-122.37,201.22199999999995,-201.22199999999995,122.37
19176171,C[C@](O)(C[C@@H]1OC(=O)C=C1)C#C,C#C[C@@](C)(O)C[C@H]1C=CC(=O)O1,9.6,116.36,166.17599999999996,166.17599999999996,116.36
19176173,[H][C@@]12C(=C)[C@@]3([H])[C@]1([H])[C@]([H])(C[C@]3(C)O)OC2=O,C=C1[C@H]2C(=O)O[C@H]3C[C@](C)(O)[C@@H]1[C@@H]23,-34.4,-50.39,180.203,-180.203,50.39
19176174,C[C@@](C[C@@H]1OC(=O)C=C1)(O[Si](C)(C)C)C#C,C#C[C@](C)(C[C@H]1C=CC(=O)O1)O[Si](C)(C)C,11.9,-6.16,238.35899999999995,-238.35899999999995,6.16
19176175,C[C@@](C[C@@H]1OC(=O)C=C1)(O[Si](C)(C)C)C=C=C,C=C=C[C@](C)(C[C@H]1C=CC(=O)O1)O[Si](C)(C)C,46.2,75.52,252.38599999999994,252.38599999999994,75.52
19176176,C[C@]1(C[C@@H](CO)O[C@H](O1)C1=CC=CC=C1)C#C,C#C[C@]1(C)C[C@@H](CO)O[C@@H](c2ccccc2)O1,22.2,-28.94,232.279,-232.279,28.94
19176177,[H][C@@]12C(=C)[C@@]3([H])[C@]1([H])[C@]([H])(C[C@]3(C)O[Si](C)(C)C)OC2=O,C=C1[C@H]2C(=O)O[C@H]3C[C@](C)(O[Si](C)(C)C)[C@@H]1[C@@H]23,-23.4,-22.32,252.386,-252.386,22.32
19187883,CCCCC(O)(CCCC)[C@@H]1CCCN1,CCCCC(O)(CCCC)[C@@H]1CCCN1,-31.4,-6.31,213.36499999999995,-213.36499999999995,6.31
19192403,CCCCO[C@H]1CO[C@H](CO)[C@@H]1O,CCCCO[C@H]1CO[C@H](CO)[C@@H]1O,-8.74,163.76,190.239,190.239,163.76
19205227,C[C@H]1[C@H](C2=CC=CC=C2)[C@](CC=C)(C#C)N1C,C#C[C@@]1(CC=C)[C@@H](c2ccccc2)[C@H](C)N1C,-64.0,219.46,225.335,225.335,219.46
19220812,CCCC[C@@H](O)CC[C@H]1CCCC(=O)N1,CCCC[C@@H](O)CC[C@H]1CCCC(=O)N1,2.55,-108.14,213.32099999999994,-213.32099999999994,108.14
19220813,CCCC[C@@H]1CC[C@H](NO1)\C=C\CC(=O)OC,CCCC[C@@H]1CC[C@@H](/C=C/CC(=O)OC)NO1,-16.6,153.45,241.33099999999996,241.33099999999996,153.45
19225132,C\C=C(/C)[C@H](O)[C@H](C)[C@H](O)C(C)C,C/C=C(\C)[C@H](O)[C@H](C)[C@H](O)C(C)C,7.7,-3.03,186.29499999999996,-186.29499999999996,3.03
19225774,C[C@@H]1CCCCC[C@@H](O)C(=O)\C=C/C(=O)O1,C[C@@H]1CCCCC[C@@H](O)C(=O)/C=C\C(=O)O1,4.0,-103.48,226.272,-226.272,103.48
19225775,C[C@@H]1CCCCC[C@H](O)C(=O)\C=C/C(=O)O1,C[C@@H]1CCCCC[C@H](O)C(=O)/C=C\C(=O)O1,-57.0,-243.42,226.272,-226.272,243.42
19225776,C[C@@H]1CCCCC[C@H](O)C(=O)\C=C\C(=O)O1,C[C@@H]1CCCCC[C@H](O)C(=O)/C=C/C(=O)O1,-10.0,62.25,226.272,226.272,62.25
19301665,CC(C)[C@H](CCC(O)=O)C1=C(O)C=CC(C)=C1,Cc1ccc(O)c([C@@H](CCC(=O)O)C(C)C)c1,19.7,-25.19,236.31099999999998,-236.31099999999998,25.19
19301900,COC(=O)C#C[C@H](O)C(C)C,COC(=O)C#C[C@H](O)C(C)C,7.2,-45.22,156.18099999999998,-156.18099999999998,45.22
19303326,CCOC(=O)C(=[N]#N)[C@@H](O)C1=CC=CO1,CCOC(=O)C(=[N+]=[N-])[C@@H](O)c1ccco1,-25.98,183.31,210.18900000000002,210.18900000000002,183.31
19303328,CCOC(=O)C(=[N]#N)[C@@H](O)C1=CC(Cl)=CC=C1,CCOC(=O)C(=[N+]=[N-])[C@@H](O)c1cccc(Cl)c1,30.06,-276.61,254.67300000000003,-254.67300000000003,276.61
19303329,CCOC(=O)C(=[N]#N)[C@@H](O)C1=C(Cl)C=CC=C1,CCOC(=O)C(=[N+]=[N-])[C@@H](O)c1ccccc1Cl,92.94,-196.67,254.67300000000003,-254.67300000000003,196.67
19303333,CCOC(=O)C(=[N]#N)[C@@H](O)C1=CC=C(Cl)C=C1,CCOC(=O)C(=[N+]=[N-])[C@@H](O)c1ccc(Cl)cc1,18.04,-108.27,254.67300000000003,-254.67300000000003,108.27
19303336,CCOC(=O)C(=[N]#N)[C@@H](O)\C=C\C1=CC=CC=C1,CCOC(=O)C(=[N+]=[N-])[C@@H](O)/C=C/c1ccccc1,-4.1,350.03,246.26600000000005,246.26600000000005,350.03
19303337,CCOC(=O)C(=[N]#N)[C@@H](O)CCC1=CC=CC=C1,CCOC(=O)C(=[N+]=[N-])[C@@H](O)CCc1ccccc1,-4.1,-29.73,248.282,-248.282,29.73
19303793,CC(C)(C)C1=CC=C(C=C1)[C@H]1O[C@@H]1C1=CC=CC=C1,CC(C)(C)c1ccc([C@H]2O[C@@H]2c2ccccc2)cc1,134.0,118.57,252.357,252.357,118.57
19303808,CC1=CC(=CC=C1)[C@H]1O[C@@H]1C1=CC(C)=CC=C1,Cc1cccc([C@H]2O[C@@H]2c2cccc(C)c2)c1,71.0,128.76,224.303,224.303,128.76
19304514,CC#CCO[C@@H](C=C)C1=CC=CC=C1,C=C[C@H](OCC#CC)c1ccccc1,-31.6,-724.69,186.25400000000002,-186.25400000000002,724.69
19304518,C=CCC#CCO[C@@H](C=C)C1=CC=CC=C1,C=CCC#CCO[C@@H](C=C)c1ccccc1,-23.4,-297.86,212.29199999999997,-212.29199999999997,297.86
19304523,[H][C@@]12CC(=O)C(C)=C1CO[C@H]2C1=CC=CC=C1,CC1=C2CO[C@@H](c3ccccc3)[C@@H]2CC1=O,29.2,172.06,214.26399999999998,214.26399999999998,172.06
19304547,[H][C@@]12CC(=O)C(CC=C)=C1CO[C@H]2C1=CC=CC=C1,C=CCC1=C2CO[C@@H](c3ccccc3)[C@@H]2CC1=O,63.95,334.35,240.302,240.302,334.35
19339449,[H][C@@]1(COC(C)(C)O1)C(=O)[C@@](C)(F)C(=O)OCC,CCOC(=O)[C@](C)(F)C(=O)[C@H]1COC(C)(C)O1,13.3,-24.01,248.24999999999997,-248.24999999999997,24.01
19339450,[H][C@@]1(COC(C)(C)O1)[C@H](O)[C@@](C)(F)C(=O)OCC,CCOC(=O)[C@](C)(F)[C@@H](O)[C@H]1COC(C)(C)O1,-5.7,12.57,250.266,250.266,12.57
19350348,C[C@H]1CC[C@H](C)N1S(=O)(=O)C1=CC=C(C)C=C1,Cc1ccc(S(=O)(=O)N2[C@@H](C)CC[C@@H]2C)cc1,39.3,9.22,253.367,253.367,9.22
19356884,C[C@H](COC(=O)C1=CC=CC=C1)CC#N,C[C@@H](CC#N)COC(=O)c1ccccc1,-14.65,-113.88,203.241,-203.241,113.88
19356885,C[C@H](COC(=O)C1=CC=CC=C1)CN=N#N,C[C@@H](CN=[N+]=[N-])COC(=O)c1ccccc1,-19.85,-109.19,219.24400000000003,-219.24400000000003,109.19
19356887,CC[C@@H](CO)COC(=O)C1=CC=CC=C1,CC[C@@H](CO)COC(=O)c1ccccc1,-1.89,42.8,208.257,208.257,42.8
19356889,O=C(OC[C@@H]1COC=CC1)C1=CC=CC=C1,O=C(OC[C@H]1CC=COC1)c1ccccc1,-4.5,-178.13,218.25199999999998,-218.25199999999998,178.13
19356890,OC[C@@H](COC(=O)C1=CC=CC=C1)CC=C,C=CC[C@@H](CO)COC(=O)c1ccccc1,-5.17,-109.36,220.268,-220.268,109.36
19356895,O=C(OC[C@H]1CCC(=O)OC1)C1=CC=CC=C1,O=C1CC[C@H](COC(=O)c2ccccc2)CO1,-2.88,-51.34,234.251,-234.251,51.34
19356897,OC[C@@H](COC(=O)C1=CC=CC=C1)CC#C,C#CC[C@@H](CO)COC(=O)c1ccccc1,-2.81,-163.12,218.252,-218.252,163.12
19356902,CC[C@@H](CO)COC(=O)C1=C(OC)C=CC=C1,CC[C@@H](CO)COC(=O)c1ccccc1OC,-4.57,-224.26,238.283,-238.283,224.26
19356904,CC[C@@H](CO)COC(=O)C1=CC=C(OC)C=C1,CC[C@@H](CO)COC(=O)c1ccc(OC)cc1,-5.63,-91.4,238.283,-238.283,91.4
19385731,C[C@@]1(O[C@@H]1CCC1=CC=CC=C1)C=C,C=C[C@@]1(C)O[C@@H]1CCc1ccccc1,16.15,32.1,188.27,188.27,32.1
19386876,C[C@H]1N[C@H](C)C2=C(C=CC=C2)C2=C1C=CC=C2,C[C@H]1N[C@H](C)c2ccccc2-c2ccccc21,-81.0,49.29,223.319,223.319,49.29
19412505,NCC[C@@H](C1=CNC2=CC=CC=C12)C1=CC=CC=C1,NCC[C@H](c1ccccc1)c1c[nH]c2ccccc12,-20.63,599.74,250.345,250.345,599.74
19416685,CC1=CC=C(C=C1)[C@H](O)COC1=CC=CC=C1,Cc1ccc([C@H](O)COc2ccccc2)cc1,38.6,88.91,228.29100000000003,228.29100000000003,88.91
19418773,C[C@@H]1CCC[C@]1(O)C#C[Si](C)(C)C,C[C@@H]1CCC[C@]1(O)C#C[Si](C)(C)C,12.4,33.0,196.36599999999996,196.36599999999996,33.0
19418776,C[C@@H]1CCC[C@]1(O)C#CC1=CC=CC=C1,C[C@@H]1CCC[C@]1(O)C#Cc1ccccc1,8.4,47.99,200.281,200.281,47.99
19418778,CCCCCCC#C[C@@]1(O)CCC[C@H]1C,CCCCCCC#C[C@@]1(O)CCC[C@H]1C,4.2,-127.03,208.34499999999997,-208.34499999999997,127.03
19434244,CC1=NOC(=C1)C(=O)N1CCN2[C@@H](CCC2=O)C1,Cc1cc(C(=O)N2CCN3C(=O)CC[C@H]3C2)on1,-26.7,275.77,249.26999999999995,249.26999999999995,275.77
19436703,C[C@@]1(CO)O[C@H]1C1=CC=C(Br)C=C1,C[C@@]1(CO)O[C@H]1c1ccc(Br)cc1,10.6,4.61,243.1,243.1,4.61
19436705,C[C@@]1(CO)O[C@H]1C1=CC=C(F)C=C1,C[C@@]1(CO)O[C@H]1c1ccc(F)cc1,8.4,-0.52,182.194,-182.194,0.52
19436708,C[C@@]1(CO)O[C@H]1C1=CC=C2C=CC=CC2=C1,C[C@@]1(CO)O[C@H]1c1ccc2ccccc2c1,14.5,161.45,214.264,214.264,161.45
